date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,4.92,4.94,4.85,4.82,110805.12,-0.05,-1.02,4.894,5.047,5.234,126055.96,112577.87,107918.65
2019-01-03,4.88,4.9,4.86,4.81,94573.76,0.01,0.21,4.88,5.001,5.2,109579.68,114674.69,105192.32
2019-01-04,4.86,4.95,4.94,4.81,163870.48,0.08,1.65,4.888,4.971,5.175,127182.66,114197.15,107947.12
2019-01-07,4.97,5.02,5.0,4.93,142747.14,0.06,1.22,4.91,4.953,5.159,122444.88,116960.86,109554.36
2019-01-08,4.99,5.07,5.05,4.99,110090.3,0.05,1.0,4.94,4.943,5.144,124417.36,121562.74,111616.84
2019-01-09,5.08,5.18,5.1,5.07,134075.19,0.05,0.99,4.99,4.942,5.126,129071.37,127563.67,112495.34
2019-01-10,5.18,5.29,5.13,5.11,140192.0,0.03,0.59,5.044,4.962,5.111,138195.02,123887.35,115621.24
2019-01-11,5.17,5.22,5.22,5.08,104062.76,0.09,1.75,5.1,4.994,5.099,126233.48,126708.07,117512.15
2019-01-14,5.18,5.2,5.17,5.16,47175.17,-0.05,-0.96,5.134,5.022,5.084,107119.08,114781.98,113397.63
2019-01-15,5.17,5.21,5.21,5.15,48746.5,0.04,0.77,5.166,5.053,5.075,94850.32,109633.84,111349.66
2019-01-16,5.21,5.31,5.28,5.2,91299.53,0.07,1.34,5.202,5.096,5.072,86295.19,107683.28,110130.57
2019-01-17,5.28,5.28,5.17,5.17,58937.7,-0.11,-2.08,5.21,5.127,5.064,70044.33,104119.68,109397.19
2019-01-18,5.23,5.33,5.31,5.21,136215.52,0.14,2.71,5.228,5.164,5.068,76474.88,101354.18,107775.67
2019-01-21,5.36,5.39,5.33,5.3,77993.66,0.02,0.38,5.26,5.197,5.075,82638.58,94878.83,105919.85
2019-01-22,5.33,5.33,5.23,5.18,96538.89,-0.1,-1.88,5.264,5.215,5.079,92197.06,93523.69,107543.22
2019-01-23,5.19,5.3,5.3,5.17,126616.94,0.07,1.34,5.268,5.235,5.089,99260.54,92777.87,110170.77
2019-01-24,5.28,5.36,5.31,5.18,176563.12,0.01,0.19,5.296,5.253,5.108,122785.63,96414.98,110151.17
2019-01-25,5.35,5.38,5.37,5.33,88807.72,0.06,1.13,5.308,5.268,5.131,113304.07,94889.48,110798.77
2019-01-28,5.39,5.42,5.32,5.28,86980.14,-0.05,-0.93,5.306,5.283,5.153,115101.36,98869.97,106825.98
2019-01-29,5.3,5.3,5.23,5.16,156956.5,-0.09,-1.69,5.306,5.285,5.169,127184.88,109690.97,109662.41
2019-01-30,5.22,5.25,5.14,5.11,114763.46,-0.09,-1.72,5.274,5.271,5.184,124814.19,112037.37,109860.32
2019-01-31,5.18,5.24,5.24,5.14,138167.44,0.1,1.95,5.26,5.278,5.203,117135.05,119960.34,112040.01
2019-02-01,5.22,5.36,5.36,5.19,139608.31,0.12,2.29,5.258,5.283,5.224,127295.17,120299.62,110826.9
2019-02-11,5.37,5.44,5.43,5.32,120387.65,0.07,1.31,5.28,5.293,5.245,133976.67,124539.02,109708.93
2019-02-12,5.41,5.54,5.54,5.41,119765.56,0.11,2.03,5.342,5.324,5.27,126538.48,126861.68,110192.69
2019-02-13,5.54,5.63,5.6,5.51,181313.44,0.06,1.08,5.434,5.354,5.295,139848.48,132331.33,112554.6
2019-02-14,5.62,5.64,5.6,5.57,151039.88,0.0,0.0,5.506,5.383,5.318,142422.97,129779.01,113096.99
2019-02-15,5.63,5.77,5.65,5.62,103770.99,0.05,0.89,5.564,5.411,5.34,135255.5,131275.34,113082.41
2019-02-18,5.74,5.82,5.77,5.67,137634.52,0.12,2.12,5.632,5.456,5.37,138704.88,136340.78,117605.37
2019-02-19,5.8,5.92,5.82,5.72,163020.06,0.05,0.87,5.688,5.515,5.4,147355.78,136947.13,123319.05
2019-02-20,5.81,5.81,5.69,5.63,137806.22,-0.13,-2.23,5.706,5.57,5.421,138654.33,139251.41,125644.39
2019-02-21,5.71,5.77,5.65,5.63,112848.96,-0.04,-0.7,5.716,5.611,5.445,131016.15,136719.56,128339.95
2019-02-22,5.61,5.79,5.75,5.61,128698.12,0.1,1.77,5.736,5.65,5.467,136001.58,135628.54,127964.08
2019-02-25,5.82,6.05,6.02,5.75,322308.59,0.27,4.7,5.786,5.709,5.501,172936.39,155820.63,140179.83
2019-02-26,6.02,6.08,5.96,5.94,353421.88,-0.06,-1.0,5.814,5.751,5.538,211016.75,179186.27,153023.98
2019-02-27,5.97,6.04,5.88,5.82,243028.56,-0.08,-1.34,5.852,5.779,5.567,232061.22,185357.78,158844.56
2019-02-28,5.91,6.08,6.07,5.84,286218.59,0.19,3.23,5.936,5.826,5.605,266735.15,198875.65,164327.33
2019-03-01,6.08,6.12,6.1,5.96,243650.97,0.03,0.49,6.006,5.871,5.641,289725.72,212863.65,172069.49
2019-03-04,6.08,6.14,6.09,6.03,390177.69,-0.01,-0.16,6.02,5.903,5.68,303299.54,238117.96,187229.37
2019-03-05,6.07,6.07,5.99,5.91,292740.19,-0.1,-1.64,6.026,5.92,5.718,291163.2,251089.98,194018.55
2019-03-06,5.97,6.05,6.04,5.96,271016.59,0.05,0.83,6.058,5.955,5.763,296760.81,264411.01,201831.21
2019-03-07,6.05,6.09,6.03,5.98,234555.72,-0.01,-0.17,6.05,5.993,5.802,286428.23,276581.69,206650.62
2019-03-08,5.93,5.96,5.65,5.65,334439.97,-0.38,-6.3,5.96,5.983,5.817,304586.03,297155.88,216392.21
2019-03-11,5.67,5.8,5.76,5.67,211481.61,0.11,1.95,5.894,5.957,5.833,268846.82,286073.18,220946.91
2019-03-12,5.79,5.91,5.83,5.79,264019.56,0.07,1.22,5.862,5.944,5.848,263102.69,277132.95,228159.61
2019-03-13,5.86,5.88,5.76,5.73,173637.73,-0.07,-1.2,5.806,5.932,5.856,243626.92,270193.86,227775.82
2019-03-14,5.8,5.89,5.76,5.71,241087.48,0.0,0.0,5.752,5.901,5.864,244933.27,265680.75,232278.2
2019-03-15,5.77,5.9,5.84,5.74,228553.47,0.08,1.39,5.79,5.875,5.873,223755.97,264171.0,238517.32
2019-03-18,5.84,6.05,6.04,5.84,415377.12,0.2,3.42,5.846,5.87,5.887,264535.07,266690.94,252404.45
2019-03-19,6.05,6.1,6.07,6.01,330567.62,0.03,0.5,5.894,5.878,5.899,277844.68,270473.69,260781.83
2019-03-20,6.04,6.22,6.09,6.01,365018.53,0.02,0.33,5.96,5.883,5.919,316120.84,279873.88,272142.45
2019-03-21,6.11,6.19,6.12,6.07,284668.75,0.03,0.49,6.032,5.892,5.943,324837.1,284885.18,280733.44
2019-03-22,6.13,6.15,6.08,6.0,218056.31,-0.04,-0.65,6.08,5.935,5.959,322737.67,273246.82,285201.35
2019-03-25,5.98,6.08,6.06,5.95,195028.88,-0.02,-0.33,6.084,5.965,5.961,278668.02,271601.55,278837.36
2019-03-26,6.11,6.38,6.04,6.03,464592.31,-0.02,-0.33,6.078,5.986,5.965,305472.96,291658.82,284395.88
2019-03-27,6.12,6.52,6.4,6.05,661683.0,0.36,5.96,6.14,6.05,5.991,364805.85,340463.35,305328.6
2019-03-28,6.33,6.58,6.34,6.26,370957.0,-0.06,-0.94,6.184,6.108,6.005,382063.5,353450.3,309565.53
2019-03-29,6.39,6.5,6.44,6.26,374687.88,0.1,1.58,6.256,6.168,6.022,413389.81,368063.74,316117.37
2019-04-01,6.42,6.74,6.73,6.39,517392.47,0.29,4.5,6.39,6.237,6.054,477862.53,378265.28,322478.11
2019-04-02,6.73,6.77,6.59,6.54,280084.53,-0.14,-2.08,6.5,6.289,6.084,440960.98,373216.97,321845.33
2019-04-03,6.61,6.74,6.66,6.6,239493.25,0.07,1.06,6.552,6.346,6.115,356523.03,360664.44,320269.16
2019-04-04,6.67,6.67,6.58,6.46,317076.56,-0.08,-1.2,6.6,6.392,6.142,345746.94,363905.22,324395.2
2019-04-08,6.62,6.65,6.59,6.44,304018.62,0.01,0.15,6.63,6.443,6.189,331613.09,372501.45,322874.13
2019-04-09,6.61,6.72,6.6,6.54,211830.31,0.01,0.15,6.604,6.497,6.231,270500.65,374181.59,322891.57
2019-04-10,6.58,6.58,6.5,6.41,183945.66,-0.1,-1.51,6.586,6.543,6.265,251272.88,346116.93,318887.87
2019-04-11,6.52,6.56,6.3,6.3,314762.38,-0.2,-3.08,6.514,6.533,6.292,266326.71,311424.87,325944.11
2019-04-12,6.32,6.38,6.34,6.24,128144.74,0.04,0.64,6.466,6.533,6.321,228540.34,287143.64,320296.97
2019-04-15,6.4,6.47,6.21,6.19,189094.73,-0.13,-2.05,6.39,6.51,6.339,205555.56,268584.33,318324.03
2019-04-16,6.21,6.29,6.29,6.06,252466.52,0.08,1.29,6.328,6.466,6.352,213682.81,242091.73,310178.5
2019-04-17,6.26,6.31,6.23,6.19,192127.77,-0.06,-0.95,6.274,6.43,6.36,215319.23,233296.05,303256.51
2019-04-18,6.23,6.28,6.18,6.13,155817.27,-0.05,-0.8,6.25,6.382,6.364,183530.21,224928.46,292796.45
2019-04-19,6.16,6.22,6.2,6.1,136300.44,0.02,0.32,6.222,6.344,6.368,185161.35,206850.84,285378.03
2019-04-22,6.24,6.51,6.37,6.22,484789.03,0.17,2.74,6.254,6.322,6.383,244300.21,224927.89,298714.67
2019-04-23,6.38,6.44,6.23,6.19,303122.41,-0.14,-2.2,6.242,6.285,6.391,254431.38,234057.1,304119.34
2019-04-24,6.23,6.26,6.15,6.1,236669.81,-0.08,-1.28,6.226,6.25,6.397,263339.79,239329.51,292723.22
2019-04-25,6.14,6.14,5.97,5.95,231087.45,-0.18,-2.93,6.184,6.217,6.375,278393.83,230962.02,271193.44
2019-04-26,5.82,5.92,5.78,5.75,220405.55,-0.19,-3.18,6.1,6.161,6.347,295214.85,240188.1,263665.87
2019-04-29,5.75,5.79,5.62,5.6,200443.84,-0.16,-2.77,5.95,6.102,6.306,238345.81,241323.01,254953.67
2019-04-30,5.6,5.75,5.73,5.58,124123.59,0.11,1.96,5.85,6.046,6.256,202546.05,228488.72,235290.22
2019-05-06,5.59,5.62,5.3,5.24,268719.41,-0.43,-7.5,5.68,5.953,6.192,208955.97,236147.88,234721.97
2019-05-07,5.37,5.41,5.36,5.28,159146.55,0.06,1.13,5.558,5.871,6.127,194567.79,236480.81,230704.63
2019-05-08,5.28,5.39,5.31,5.21,127429.21,-0.05,-0.93,5.464,5.782,6.063,175972.52,235593.69,221222.26
2019-05-09,5.3,5.35,5.27,5.2,135590.56,-0.04,-0.75,5.394,5.672,5.997,163001.86,200673.84,212800.86
2019-05-10,5.32,5.4,5.4,5.24,139873.66,0.13,2.47,5.328,5.589,5.937,166151.88,184348.96,209203.03
2019-05-13,5.35,5.54,5.51,5.32,199807.56,0.11,2.04,5.37,5.525,5.888,152369.51,180662.74,209996.12
2019-05-14,5.43,5.51,5.44,5.38,145017.05,-0.07,-1.27,5.386,5.472,5.845,149543.61,172055.7,201508.86
2019-05-15,5.49,5.53,5.49,5.44,133164.84,0.05,0.92,5.422,5.443,5.802,150690.73,163331.63,201759.86
2019-05-16,5.5,5.59,5.58,5.48,115294.97,0.09,1.64,5.484,5.439,5.771,146631.62,154816.74,198069.87
2019-05-17,5.59,5.61,5.43,5.41,125472.54,-0.15,-2.69,5.49,5.409,5.728,143751.39,154951.64,191720.18
2019-05-20,5.42,5.58,5.52,5.4,139744.06,0.09,1.66,5.492,5.431,5.692,131738.69,142054.1,189100.99
2019-05-21,5.49,5.7,5.59,5.49,159224.7,0.07,1.27,5.522,5.454,5.663,134580.22,142061.92,189271.36
2019-05-22,5.59,5.63,5.58,5.55,80767.68,-0.01,-0.18,5.54,5.481,5.632,124100.79,137395.76,186494.72
2019-05-23,5.55,5.71,5.63,5.42,218814.7,0.05,0.9,5.55,5.517,5.595,144804.74,145718.18,173196.01
2019-05-24,5.41,5.7,5.61,5.41,144209.38,-0.02,-0.35,5.586,5.538,5.564,148552.1,146151.75,165250.36
2019-05-27,5.61,5.68,5.65,5.56,65247.36,0.04,0.71,5.612,5.552,5.539,133652.76,132695.73,156679.23
2019-05-28,5.69,5.73,5.73,5.6,118044.62,0.08,1.42,5.64,5.581,5.527,125416.75,129998.49,151027.09
2019-05-29,5.65,5.67,5.61,5.6,73498.44,-0.12,-2.09,5.646,5.593,5.518,123962.9,124031.85,143681.74
2019-05-30,5.64,5.85,5.83,5.64,214351.97,0.22,3.92,5.686,5.618,5.529,123070.35,133937.55,144377.14
2019-05-31,5.79,5.88,5.8,5.74,159927.48,-0.03,-0.52,5.724,5.655,5.532,126213.97,137383.04,146167.34
2019-06-03,5.76,5.8,5.71,5.67,112149.18,-0.09,-1.55,5.736,5.674,5.553,135594.34,134623.55,138338.83
2019-06-04,5.71,5.71,5.63,5.55,102088.96,-0.08,-1.4,5.716,5.678,5.566,132403.21,128909.98,135485.95
2019-06-05,5.66,5.7,5.59,5.58,83653.84,-0.04,-0.71,5.712,5.679,5.58,134434.29,129198.59,133297.18
2019-06-06,5.54,5.59,5.45,5.42,73084.48,-0.14,-2.5,5.636,5.661,5.589,106180.79,114625.57,130171.87
2019-06-10,5.53,5.64,5.58,5.46,75445.69,0.13,2.38,5.592,5.658,5.598,89284.43,107749.2,126950.48
2019-06-11,5.64,5.7,5.69,5.56,136205.14,0.11,1.97,5.588,5.662,5.607,94095.62,114844.98,123770.35
2019-06-12,5.64,5.71,5.6,5.59,92652.3,-0.09,-1.58,5.582,5.649,5.615,92208.29,112305.75,121152.12
2019-06-13,5.58,5.69,5.69,5.56,97756.25,0.09,1.61,5.602,5.657,5.625,95028.77,114731.53,119381.69
2019-06-14,5.66,5.66,5.51,5.49,90601.16,-0.13,-2.31,5.614,5.625,5.622,98532.11,102356.45,118147.0
2019-06-17,5.51,5.52,5.41,5.38,91345.27,-0.1,-1.81,5.58,5.586,5.621,101712.02,95498.23,116440.63
2019-06-18,5.41,5.44,5.39,5.36,59494.98,-0.02,-0.37,5.52,5.554,5.614,86369.99,90232.81,112428.18
2019-06-19,5.49,5.52,5.43,5.41,84857.25,0.04,0.74,5.486,5.534,5.606,84810.98,88509.64,108709.81
2019-06-20,5.43,5.53,5.52,5.4,108786.93,0.09,1.66,5.452,5.527,5.603,87017.12,91022.95,110110.77
2019-06-21,5.59,5.74,5.66,5.57,191579.34,0.14,2.54,5.482,5.548,5.605,107212.75,102872.43,108749.0
2019-06-24,5.66,5.73,5.69,5.64,103580.84,0.03,0.53,5.538,5.559,5.609,109659.87,105685.95,106717.57
2019-06-25,5.71,5.74,5.73,5.57,153240.91,0.04,0.7,5.606,5.563,5.613,128409.05,107389.52,111117.25
2019-06-26,5.75,5.82,5.73,5.67,167683.12,0.0,0.0,5.666,5.576,5.613,144974.23,114892.61,113599.18
2019-06-27,5.79,5.8,5.67,5.63,158242.28,-0.06,-1.05,5.696,5.574,5.616,154865.3,120941.21,117836.37
2019-06-28,5.7,5.7,5.6,5.58,94481.3,-0.07,-1.24,5.684,5.583,5.604,135445.69,121329.22,111842.84
2019-07-01,5.65,5.73,5.7,5.61,194158.44,0.1,1.79,5.686,5.612,5.599,153561.21,131610.54,113554.38
2019-07-02,5.69,5.69,5.61,5.57,169534.88,-0.09,-1.58,5.662,5.634,5.594,156820.0,142614.53,116423.67
2019-07-03,5.52,5.52,5.49,5.44,185660.95,-0.12,-2.14,5.614,5.64,5.587,160415.57,152694.9,120602.27
2019-07-04,5.51,5.54,5.45,5.42,150582.66,-0.04,-0.73,5.57,5.633,5.58,158883.65,156874.47,123948.71
2019-07-05,5.45,5.45,5.41,5.38,99945.98,-0.04,-0.73,5.532,5.608,5.578,159976.58,147711.14,125291.78
2019-07-08,5.44,5.44,5.34,5.29,129708.62,-0.07,-1.29,5.46,5.573,5.566,147086.62,150323.91,128004.93
2019-07-09,5.3,5.34,5.31,5.27,85610.0,-0.03,-0.56,5.4,5.531,5.547,130301.64,143560.82,125475.17
2019-07-10,5.32,5.35,5.28,5.26,70052.48,-0.03,-0.56,5.358,5.486,5.531,107179.95,133797.76,124345.18
2019-07-11,5.34,5.44,5.37,5.34,125305.62,0.09,1.71,5.342,5.456,5.515,102124.54,130504.09,125722.65
2019-07-12,5.35,5.4,5.36,5.3,63207.0,-0.01,-0.19,5.332,5.432,5.508,94776.74,127376.66,124352.94
2019-07-15,5.36,5.41,5.39,5.27,88862.91,0.03,0.56,5.342,5.401,5.507,86607.6,116847.11,124228.82
2019-07-16,5.39,5.42,5.41,5.35,71258.38,0.02,0.37,5.362,5.381,5.508,83737.28,107019.46,124816.99
2019-07-17,5.38,5.44,5.38,5.34,83744.69,-0.03,-0.56,5.382,5.37,5.505,86475.72,96827.83,124761.37
2019-07-18,5.35,5.37,5.32,5.3,46851.41,-0.06,-1.11,5.372,5.357,5.495,70784.88,86454.71,121664.59
2019-07-19,5.34,5.42,5.38,5.32,89001.22,0.06,1.13,5.376,5.354,5.481,75943.72,85360.23,116535.68
2019-07-22,5.38,5.4,5.3,5.3,79215.18,-0.08,-1.49,5.358,5.35,5.462,74014.18,80310.89,115317.4
2019-07-23,5.29,5.34,5.3,5.27,72164.68,0.0,0.0,5.336,5.349,5.44,74195.44,78966.36,111263.59
2019-07-24,5.36,5.42,5.38,5.33,75063.87,0.08,1.51,5.336,5.359,5.423,72459.27,79467.5,106632.63
2019-07-25,5.36,5.37,5.34,5.31,49086.98,-0.04,-0.74,5.34,5.356,5.406,72906.39,71845.63,101174.86
2019-07-26,5.33,5.37,5.35,5.3,55654.88,0.01,0.19,5.334,5.355,5.394,66237.12,71090.42,99233.54
2019-07-29,5.38,5.4,5.4,5.32,62280.62,0.05,0.94,5.354,5.356,5.379,62850.21,68432.19,92639.65
2019-07-30,5.38,5.41,5.38,5.36,61737.93,-0.02,-0.37,5.37,5.353,5.367,60764.86,67480.15,87249.8
2019-07-31,5.4,5.43,5.4,5.35,87743.05,0.02,0.37,5.374,5.355,5.363,63300.69,67879.98,82353.91
2019-08-01,5.38,5.4,5.33,5.33,66921.44,-0.07,-1.3,5.372,5.356,5.357,66867.58,69886.99,78170.85
2019-08-02,5.24,5.28,5.22,5.19,93303.71,-0.11,-2.06,5.346,5.34,5.347,74397.35,70317.23,77838.73
2019-08-05,5.21,5.27,5.19,5.19,81795.98,-0.03,-0.57,5.304,5.329,5.34,78300.42,70575.31,75443.1
2019-08-06,5.16,5.17,5.1,5.01,108335.93,-0.09,-1.73,5.248,5.309,5.329,87620.02,74192.44,76579.4
2019-08-07,5.11,5.17,5.1,5.08,64324.45,0.0,0.0,5.188,5.281,5.32,82936.3,73118.5,76293.0
2019-08-08,5.11,5.17,5.15,5.11,43599.11,0.05,0.98,5.152,5.262,5.309,78271.84,72569.71,72207.67
2019-08-09,5.18,5.18,5.15,5.13,47123.35,0.0,0.0,5.138,5.242,5.299,69035.76,71716.56,71403.49
2019-08-12,5.17,5.35,5.34,5.13,134400.77,0.19,3.69,5.168,5.236,5.296,79556.72,78928.57,73680.38
2019-08-13,5.29,5.39,5.36,5.28,91549.94,0.02,0.38,5.22,5.234,5.294,76199.52,81909.77,74694.96
2019-08-14,5.41,5.44,5.38,5.36,61619.65,0.02,0.37,5.276,5.232,5.294,75658.56,79297.43,73588.71
2019-08-15,5.31,5.37,5.34,5.28,66316.94,-0.04,-0.74,5.314,5.233,5.295,80202.13,79236.98,74561.98
2019-08-16,5.39,5.4,5.33,5.32,40224.31,-0.01,-0.19,5.35,5.244,5.292,78822.32,73929.04,72123.14
2019-08-19,5.38,5.42,5.4,5.35,87853.88,0.07,1.31,5.362,5.265,5.297,69512.94,74534.83,72555.07
2019-08-20,5.34,5.34,5.3,5.26,143222.19,-0.1,-1.85,5.35,5.285,5.297,79847.39,78023.46,76107.95
2019-08-21,5.28,5.28,5.16,5.16,106246.63,-0.14,-2.64,5.306,5.291,5.286,88772.79,82215.68,77667.09
2019-08-22,5.21,5.24,5.19,5.12,147701.2,0.03,0.58,5.276,5.295,5.279,105049.64,92625.89,82597.8
2019-08-23,5.18,5.24,5.22,5.15,103998.13,0.03,0.58,5.254,5.302,5.272,117804.41,98313.36,85014.96
2019-08-26,5.15,5.22,5.16,5.12,66993.6,-0.06,-1.15,5.206,5.284,5.26,113632.35,91572.65,85250.61
2019-08-27,5.18,5.24,5.16,5.16,111121.81,0.0,0.0,5.178,5.264,5.249,107212.27,93529.83,87719.8
2019-08-28,5.19,5.21,5.2,5.13,94802.46,0.04,0.78,5.186,5.246,5.239,104923.44,96848.12,88072.77
2019-08-29,5.2,5.33,5.29,5.15,174463.88,0.09,1.73,5.206,5.241,5.237,110275.98,107662.81,93449.9
2019-08-30,5.27,5.36,5.34,5.25,157527.91,0.05,0.94,5.23,5.242,5.243,120981.93,119393.17,96661.11
2019-09-02,5.32,5.41,5.36,5.28,143160.84,0.02,0.38,5.27,5.238,5.252,136215.38,124923.87,99729.35
2019-09-03,5.37,5.38,5.3,5.29,92232.29,-0.06,-1.12,5.298,5.238,5.262,132437.48,119824.88,98924.17
