date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,7.85,8.27,8.22,7.82,695092.75,0.39,4.98,7.766,7.716,7.789,447674.58,295651.29,239128.87
2019-01-03,8.2,8.25,8.17,8.04,514985.19,-0.05,-0.61,7.888,7.763,7.791,494597.5,329798.23,251925.28
2019-01-04,8.11,8.52,8.4,8.08,729728.5,0.23,2.81,8.074,7.845,7.812,609931.46,391320.31,276893.36
2019-01-07,8.36,8.45,8.44,8.28,560629.38,0.04,0.48,8.212,7.923,7.844,584414.5,432427.03,294296.21
2019-01-08,8.32,8.32,8.14,8.06,517108.41,-0.3,-3.56,8.274,7.969,7.861,603508.85,470481.06,313301.74
2019-01-09,8.11,8.32,8.16,8.05,496444.47,0.02,0.25,8.262,8.014,7.882,563779.19,505726.89,332107.06
2019-01-10,8.16,8.22,8.08,8.07,271588.38,-0.08,-0.98,8.244,8.066,7.896,515099.83,504848.66,339585.14
2019-01-11,8.13,8.17,7.95,7.86,479529.91,-0.13,-1.61,8.154,8.114,7.903,465060.11,537495.79,357674.65
2019-01-14,7.94,8.01,7.82,7.77,298890.91,-0.13,-1.64,8.03,8.121,7.894,412712.42,498563.46,358169.81
2019-01-15,7.82,7.98,7.96,7.78,306234.47,0.14,1.79,7.994,8.134,7.904,370537.63,487023.24,364073.6
2019-01-16,7.96,8.06,8.0,7.92,399505.53,0.04,0.5,7.962,8.112,7.914,351149.84,457464.52,376557.9
2019-01-17,8.05,8.05,7.82,7.82,253062.7,-0.18,-2.25,7.91,8.077,7.92,347444.7,431272.27,380535.25
2019-01-18,7.81,7.92,7.89,7.8,184156.69,0.07,0.9,7.898,8.026,7.936,288370.06,376715.09,384017.7
2019-01-21,7.91,8.07,7.97,7.87,233927.64,0.08,1.01,7.928,7.979,7.951,275377.41,344044.91,388235.97
2019-01-22,7.97,8.07,7.91,7.86,187007.27,-0.06,-0.75,7.918,7.956,7.963,251531.97,311034.8,390757.93
2019-01-23,7.9,7.93,7.74,7.67,233912.77,-0.17,-2.15,7.866,7.914,7.964,218413.41,284781.63,395254.26
2019-01-24,7.73,7.94,7.86,7.67,216758.7,0.12,1.55,7.874,7.892,7.979,211152.61,279298.66,392073.66
