date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,20.86,20.87,20.03,20.0,54497.32,-0.86,-4.12,20.774,20.969,22.374,37658.97,45970.55,69250.37
2019-01-03,19.97,20.3,20.05,19.91,30814.65,0.02,0.1,20.538,20.775,22.075,34787.18,45668.41,67014.01
2019-01-04,19.89,20.66,20.65,19.75,52558.71,0.6,2.99,20.494,20.735,21.749,39011.29,43538.52,63124.31
2019-01-07,20.6,20.61,20.53,20.21,49499.82,-0.12,-0.58,20.43,20.67,21.49,42429.81,44008.62,58149.33
2019-01-08,20.48,20.63,20.33,20.3,33151.77,-0.2,-0.97,20.318,20.657,21.331,44104.45,40786.68,49785.15
2019-01-09,20.4,20.84,20.5,20.3,49828.64,0.17,0.84,20.412,20.593,21.231,43170.72,40414.85,46215.6
2019-01-10,20.5,20.74,20.48,20.27,33446.99,-0.02,-0.1,20.498,20.518,21.117,43697.19,39242.18,45443.17
2019-01-11,20.46,20.54,20.04,19.86,80986.72,-0.44,-2.15,20.376,20.435,20.987,49382.79,44197.04,47707.72
2019-01-14,20.0,20.1,19.97,19.77,53373.17,-0.07,-0.35,20.264,20.347,20.838,50157.46,46293.64,47847.76
2019-01-15,19.98,20.28,20.23,19.85,69154.9,0.26,1.3,20.244,20.281,20.739,57358.08,50731.27,47609.43
2019-01-16,20.21,20.27,19.96,19.81,74367.24,-0.27,-1.33,20.136,20.274,20.622,62265.8,52718.26,49344.4
2019-01-17,19.93,20.94,20.75,19.85,132498.77,0.79,3.96,20.19,20.344,20.56,82076.16,62886.67,54277.54
2019-01-18,20.71,21.24,21.2,20.63,114002.52,0.45,2.17,20.422,20.399,20.567,88679.32,69031.05,56284.79
2019-01-21,21.3,21.39,21.09,20.93,76196.72,-0.11,-0.52,20.646,20.455,20.563,93244.03,71700.74,57854.68
2019-01-22,21.08,21.1,20.76,20.57,64038.97,-0.33,-1.56,20.752,20.498,20.578,92220.84,74789.46,57788.07
2019-01-23,20.7,20.74,20.65,20.51,40970.3,-0.11,-0.53,20.89,20.513,20.553,85541.46,73903.63,57159.24
2019-01-24,20.64,20.64,20.6,20.32,48273.17,-0.05,-0.24,20.86,20.525,20.522,68696.34,75386.25,57314.22
2019-01-25,20.61,20.68,20.52,20.38,47399.6,-0.08,-0.39,20.724,20.573,20.504,55375.75,72027.54,58112.29
2019-01-28,20.59,20.66,20.32,20.27,46431.06,-0.2,-0.97,20.57,20.608,20.478,49422.62,71333.33,58813.48
2019-01-29,20.32,20.43,20.02,19.83,57693.85,-0.3,-1.48,20.422,20.587,20.434,48153.6,70187.22,60459.24
2019-01-30,19.88,20.03,19.8,19.77,41816.75,-0.22,-1.1,20.252,20.571,20.423,48322.89,66932.17,59825.22
2019-01-31,19.9,19.98,19.83,19.8,37819.74,0.03,0.15,20.098,20.479,20.412,46232.2,57464.27,60175.47
2019-02-01,19.86,20.75,20.68,19.86,70867.79,0.85,4.29,20.13,20.427,20.413,50925.84,53150.8,61090.92
2019-02-11,20.68,21.29,21.28,20.61,91089.59,0.6,2.9,20.322,20.446,20.451,59857.54,54640.08,63170.41
2019-02-12,21.5,22.15,21.9,21.28,131942.27,0.62,2.91,20.698,20.56,20.529,74707.23,61430.41,68109.94
2019-02-13,21.92,22.07,22.03,21.66,107144.78,0.13,0.59,21.144,20.698,20.606,87772.83,68047.86,70975.75
2019-02-14,21.96,22.53,22.22,21.8,85286.21,0.19,0.86,21.622,20.86,20.693,97266.13,71749.16,73567.71
2019-02-15,22.21,22.56,21.91,21.88,90162.7,-0.31,-1.4,21.868,20.999,20.786,101125.11,76025.47,74026.51
2019-02-18,22.01,22.61,22.56,21.97,123084.85,0.65,2.97,22.124,21.223,20.916,107524.16,83690.85,77512.09
2019-02-19,22.58,23.07,22.33,22.08,125882.79,-0.23,-1.02,22.21,21.454,21.021,106312.27,90509.75,80348.48
2019-02-20,22.31,22.33,22.06,21.7,102434.17,-0.27,-1.21,22.216,21.68,21.126,105370.14,96571.49,81751.83
2019-02-21,22.09,22.25,21.69,21.62,116955.2,-0.37,-1.68,22.11,21.866,21.173,111703.94,104485.04,80974.65
2019-02-22,21.66,22.15,22.09,21.43,89704.92,0.4,1.84,22.146,22.007,21.217,111612.39,106368.75,79759.77
2019-02-25,22.33,23.17,23.13,22.26,214723.44,1.04,4.71,22.26,22.192,21.319,129940.1,118732.13,86686.11
2019-02-26,23.3,24.96,24.13,23.14,257484.23,1.0,4.32,22.62,22.415,21.488,156260.39,131286.33,96358.37
2019-02-27,24.34,24.34,23.66,23.39,161059.62,-0.47,-1.95,22.94,22.578,21.638,167985.48,136677.81,102362.84
2019-02-28,23.67,24.56,24.37,23.63,159568.55,0.71,3.0,23.476,22.793,21.827,176508.15,144106.05,107927.61
2019-03-01,24.7,24.7,24.28,23.9,114584.47,-0.09,-0.37,23.914,23.03,22.015,181484.06,146548.22,111286.85
2019-03-04,24.33,25.16,24.65,24.33,211506.0,0.37,1.52,24.218,23.239,22.231,180840.57,155390.34,119540.6
2019-03-05,24.64,25.55,25.55,24.51,184262.16,0.9,3.65,24.502,23.561,22.508,166196.16,161228.28,125869.01
2019-03-06,25.7,26.36,25.82,25.58,186719.2,0.27,1.06,24.934,23.937,22.809,171328.08,169656.78,133114.13
2019-03-07,25.81,25.81,25.16,24.9,189297.59,-0.66,-2.56,25.092,24.284,23.075,177273.88,176891.02,140688.03
2019-03-08,24.7,25.59,24.6,24.57,172039.44,-0.56,-2.23,25.156,24.535,23.271,188764.88,185124.47,145746.61
2019-03-11,24.69,25.33,25.33,24.69,125678.91,0.73,2.97,25.292,24.755,23.474,171599.46,176220.02,147476.08
2019-03-12,24.98,25.12,24.98,24.76,232175.72,-0.35,-1.38,25.178,24.84,23.628,181182.17,173689.17,152487.75
2019-03-13,24.93,25.0,24.18,24.15,148044.0,-0.8,-3.2,24.85,24.892,23.735,173447.13,172387.6,154532.71
2019-03-14,24.87,25.19,24.09,24.0,178270.16,-0.09,-0.37,24.636,24.864,23.829,171241.65,174257.77,159181.91
2019-03-15,24.26,24.62,24.39,24.02,118419.3,0.3,1.25,24.594,24.875,23.953,160517.62,174641.25,160594.74
2019-03-18,25.58,26.35,26.13,25.38,335219.31,1.74,7.13,24.754,25.023,24.131,202425.7,187012.58,171201.46
2019-03-19,26.4,26.6,26.04,25.61,205880.28,-0.09,-0.34,24.966,25.072,24.317,197166.61,189174.39,175201.33
2019-03-20,25.91,27.29,27.24,25.65,297670.0,1.2,4.61,25.578,25.214,24.576,227091.81,200269.47,184963.13
2019-03-21,26.98,28.5,27.69,26.8,325651.94,0.45,1.65,26.298,25.467,24.876,256568.17,213904.91,195397.96
2019-03-22,27.69,29.2,28.7,27.18,210659.12,1.01,3.65,27.16,25.877,25.206,275016.13,217766.87,201445.67
2019-03-25,27.8,28.27,26.91,26.75,239819.16,-1.79,-6.24,27.316,26.035,25.395,255936.1,229180.9,202700.46
2019-03-26,27.1,27.3,26.18,25.82,194266.28,-0.73,-2.71,27.344,26.155,25.498,253613.3,225389.96,199539.56
2019-03-27,26.4,26.86,26.6,26.16,144292.77,0.42,1.6,27.216,26.397,25.645,222937.85,225014.83,198701.22
2019-03-28,26.51,26.65,26.08,25.92,101470.37,-0.52,-1.96,26.894,26.596,25.73,178101.54,217334.85,195796.31
2019-03-29,26.25,27.3,27.19,26.0,166542.59,1.11,4.26,26.592,26.876,25.876,169278.23,222147.18,198394.22
2019-04-01,27.4,27.88,27.54,27.4,209723.27,0.35,1.29,26.718,27.017,26.02,163259.06,209597.58,198305.08
2019-04-02,27.5,27.64,27.12,26.93,217845.77,-0.42,-1.52,26.906,27.125,26.099,167974.95,210794.13,199984.26
2019-04-03,27.1,27.1,26.97,26.8,140714.36,-0.15,-0.55,26.98,27.098,26.156,167259.27,195098.56,197684.02
2019-04-04,27.1,27.54,27.11,26.97,153924.0,0.14,0.52,27.186,27.04,26.254,177750.0,177925.77,195915.34
