date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,20.18,20.43,19.9,19.81,44727.69,-0.29,-1.44,20.504,21.331,21.477,67204.21,78473.53,83971.32
2019-01-03,19.91,20.18,19.81,19.7,42070.68,-0.09,-0.45,20.176,21.104,21.379,58022.8,72259.69,83548.11
2019-01-04,19.38,20.51,20.37,19.38,73897.43,0.56,2.83,20.134,20.932,21.318,54331.06,70958.43,84847.97
2019-01-07,20.55,20.7,20.57,20.41,66837.48,0.2,0.98,20.168,20.77,21.294,54310.56,69022.78,85609.59
2019-01-08,20.4,20.99,20.61,20.26,48728.09,0.04,0.19,20.252,20.606,21.277,55252.27,64028.98,86927.09
2019-01-09,21.8,22.67,22.0,21.36,239622.12,1.39,6.74,20.672,20.588,21.353,94231.16,80717.68,97076.11
2019-01-10,21.83,22.22,21.7,21.55,105235.19,-0.3,-1.36,21.05,20.613,21.385,106864.06,82443.43,100446.97
2019-01-11,21.75,21.96,21.83,21.47,62352.45,0.13,0.6,21.342,20.738,21.424,104555.07,79443.06,102168.53
2019-01-14,21.91,22.06,21.68,21.52,69861.23,-0.15,-0.69,21.564,20.866,21.349,105159.82,79735.19,89406.39
2019-01-15,21.64,22.37,22.11,21.64,91783.89,0.43,1.98,21.864,21.058,21.323,113770.98,84511.63,84870.38
2019-01-16,22.11,22.53,22.4,21.96,94336.32,0.29,1.31,21.944,21.308,21.32,84713.82,89472.49,83973.01
2019-01-17,22.4,23.66,23.04,22.16,140738.45,0.64,2.86,22.212,21.631,21.368,91814.47,99339.27,85799.48
2019-01-18,22.74,24.18,23.94,22.74,125549.09,0.9,3.91,22.634,21.988,21.46,104453.8,104504.43,87731.43
2019-01-21,23.99,24.6,23.94,23.6,107240.6,0.0,0.0,23.086,22.325,21.548,111929.67,108544.74,88783.76
2019-01-22,24.0,24.07,23.68,23.52,64946.34,-0.26,-1.09,23.4,22.632,21.619,106562.16,110166.57,87097.78
2019-01-23,23.7,24.12,23.99,23.6,62561.76,0.31,1.31,23.718,22.831,21.71,100207.25,92460.53,86589.11
2019-01-24,23.9,25.33,24.96,23.82,109032.43,0.97,4.04,24.102,23.157,21.885,93866.04,92840.26,87641.84
2019-01-25,24.97,25.96,25.5,24.89,97377.01,0.54,2.16,24.414,23.524,22.131,88231.63,96342.71,87892.89
2019-01-28,25.5,25.85,24.83,24.7,95892.4,-0.67,-2.63,24.592,23.839,22.353,85961.99,98945.83,89340.51
2019-01-29,25.07,25.25,24.96,24.38,72877.26,0.13,0.52,24.848,24.124,22.591,87548.17,97055.17,90783.4
2019-01-30,24.99,25.3,24.65,24.52,60596.25,-0.31,-1.24,24.98,24.349,22.829,87155.07,93681.16,91576.82
2019-01-31,24.7,25.22,24.37,24.16,99702.83,-0.28,-1.14,24.862,24.482,23.057,85289.15,89577.6,94458.43
2019-02-01,24.63,25.46,25.21,24.63,106074.76,0.84,3.45,24.804,24.609,23.299,87028.7,87630.16,96067.3
