date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,28.71,29.5,29.01,28.12,82931.56,0.26,0.9,28.742,28.22,28.606,83795.51,94267.75,103991.33
2019-01-03,29.33,29.67,28.6,28.45,72692.12,-0.41,-1.41,28.696,28.298,28.606,76692.15,91222.04,102148.58
2019-01-04,28.45,30.28,29.8,28.44,118397.32,1.2,4.2,28.906,28.608,28.591,81625.75,91915.86,100244.85
2019-01-07,29.79,31.73,31.52,29.4,121909.4,1.72,5.77,29.536,28.994,28.661,92006.88,93465.55,100207.13
2019-01-08,31.01,31.65,31.07,30.52,105032.87,-0.45,-1.43,30.0,29.384,28.733,100192.65,96939.28,100591.94
2019-01-09,31.08,31.65,30.6,30.53,112249.16,-0.47,-1.51,30.318,29.53,28.789,106056.17,94925.84,102305.48
2019-01-10,30.7,30.7,30.03,29.95,89917.92,-0.57,-1.86,30.604,29.65,28.853,109501.33,93096.74,99820.3
2019-01-11,30.2,31.1,30.22,30.05,104503.82,0.19,0.63,30.688,29.797,28.932,106722.63,94174.19,100651.64
2019-01-14,30.3,31.39,30.3,30.26,129827.56,0.08,0.27,30.444,29.99,28.997,108306.27,100156.57,99629.58
2019-01-15,30.44,30.45,30.04,29.44,102653.4,-0.26,-0.86,30.238,30.119,29.099,107830.37,104011.51,99724.23
2019-01-16,29.99,30.6,29.85,29.64,99698.8,-0.19,-0.63,30.088,30.203,29.212,105320.3,105688.24,99977.99
2019-01-17,29.95,30.15,29.81,29.5,74506.73,-0.04,-0.13,30.044,30.324,29.311,102238.06,105869.7,98545.87
2019-01-18,29.77,32.79,32.79,29.77,204303.56,2.98,10.0,30.558,30.623,29.616,122198.01,114460.32,103188.09
2019-01-21,33.0,33.0,31.43,31.36,188815.12,-1.36,-4.15,30.784,30.614,29.804,133995.52,121150.89,107308.22
2019-01-22,31.21,32.31,31.62,30.94,95959.33,0.19,0.6,31.1,30.669,30.027,132656.71,120243.54,108591.41
2019-01-23,31.65,32.68,32.31,31.35,110286.08,0.69,2.18,31.592,30.84,30.185,134774.16,120047.23,107486.54
2019-01-24,32.2,32.8,32.58,32.0,68091.03,0.27,0.84,32.146,31.095,30.373,133491.02,117864.54,105480.64
2019-01-25,32.58,32.68,32.19,31.6,64574.12,-0.39,-1.2,32.026,31.292,30.545,105545.14,113871.57,104022.88
2019-01-28,32.38,32.65,32.26,31.55,64431.89,0.07,0.22,32.192,31.488,30.739,80668.49,107332.01,103744.29
2019-01-29,32.19,33.85,33.7,32.06,95757.34,1.44,4.46,32.608,31.854,30.987,80628.09,106642.4,105326.96
2019-01-30,33.5,34.8,33.29,33.05,96011.12,-0.41,-1.22,32.804,32.198,31.201,77773.1,106273.63,105980.93
2019-01-31,33.43,34.77,34.55,33.2,108466.2,1.26,3.79,33.198,32.672,31.498,85848.13,109669.58,107769.64
2019-02-01,34.57,35.2,34.55,34.3,70731.56,0.0,0.0,33.67,32.848,31.736,87079.62,96312.38,105386.35
2019-02-11,34.77,38.01,38.01,34.75,120625.56,3.46,10.01,34.82,33.506,32.06,98318.36,89493.42,105322.16
2019-02-12,38.5,38.88,38.6,37.8,91883.55,0.59,1.55,35.8,34.204,32.437,97543.6,89085.85,104664.69
2019-02-13,38.46,39.66,38.86,37.93,111604.46,0.26,0.67,36.914,34.859,32.85,100662.27,89217.68,104632.46
2019-02-14,38.5,38.97,38.47,38.01,91907.59,-0.39,-1.0,37.698,35.448,33.272,97350.54,91599.34,104731.94
2019-02-15,38.42,42.32,42.32,38.12,199243.06,3.85,10.01,39.252,36.461,33.877,123052.84,105066.23,109468.9
2019-02-18,42.35,45.98,43.6,42.32,185464.48,1.28,3.02,40.37,37.595,34.542,136020.63,117169.49,112250.75
2019-02-19,43.6,47.41,45.32,42.46,162301.22,1.72,3.94,41.714,38.757,35.306,150104.16,123823.88,115233.14
2019-02-20,45.6,47.46,45.75,43.85,164044.67,0.43,0.95,43.092,40.003,36.101,160592.2,130627.24,118450.43
2019-02-21,45.66,50.22,47.28,44.82,204642.48,1.53,3.34,44.854,41.276,36.974,183139.18,140244.86,124957.22
2019-02-22,47.0,48.36,47.58,45.85,137048.31,0.3,0.64,45.906,42.579,37.714,170700.23,146876.54,121594.46
2019-02-25,47.1,47.45,45.91,44.04,284108.69,-1.67,-3.51,46.368,43.369,38.438,190429.07,163224.85,126359.14
2019-02-26,45.33,49.6,48.02,44.35,268044.0,2.11,4.6,46.908,44.311,39.258,211577.63,180840.9,134963.37
2019-02-27,47.35,48.6,46.07,45.28,188930.16,-1.95,-4.06,46.972,45.032,39.946,216554.73,188573.47,138895.57
2019-02-28,45.5,47.47,44.79,43.9,199209.0,-1.28,-2.78,46.474,45.664,40.556,215468.03,199303.61,145451.47
2019-03-01,45.51,46.85,46.0,44.93,165017.25,1.21,2.7,46.158,46.032,41.247,221061.82,195881.03,150473.63
2019-03-04,48.87,50.6,50.6,47.38,238846.0,4.6,10.0,47.096,46.732,42.164,212009.28,201219.18,159194.34
2019-03-05,52.59,55.66,53.3,50.9,261489.77,2.7,5.34,48.152,47.53,43.144,210698.44,211138.03,167480.96
2019-03-06,52.89,54.84,53.3,51.7,191430.0,0.0,0.0,49.598,48.285,44.144,211198.4,213876.57,172251.9
2019-03-07,53.98,54.24,51.54,50.5,204769.56,-1.76,-3.3,50.948,48.711,44.994,212310.52,213889.27,177067.07
2019-03-08,50.45,56.29,54.6,49.01,240379.22,3.06,5.94,52.668,49.413,45.996,227382.91,224222.37,185549.45
2019-03-11,56.9,57.97,54.69,52.7,233981.19,0.09,0.17,53.486,50.291,46.83,226409.95,219209.62,191217.23
2019-03-12,53.4,58.74,56.35,52.5,331630.09,1.66,3.04,54.096,51.124,47.718,240438.01,225568.22,203204.56
2019-03-13,56.0,57.33,51.12,50.85,271393.81,-5.23,-9.28,53.66,51.629,48.331,256430.77,233814.59,211194.03
2019-03-14,50.6,50.61,49.77,47.5,244951.88,-1.35,-2.64,53.306,52.127,48.896,264467.24,238388.88,218846.24
2019-03-15,52.0,53.48,52.98,50.65,164200.55,3.21,6.45,52.982,52.825,49.429,249231.5,238307.21,217094.12
2019-03-18,55.8,58.28,58.28,54.62,253395.16,5.3,10.0,53.7,53.593,50.163,253114.3,239762.12,220490.65
2019-03-19,59.0,59.59,58.19,57.28,143020.09,-0.09,-0.15,54.068,54.082,50.806,215392.3,227915.16,219526.59
2019-03-20,57.99,58.3,55.85,52.84,221185.22,-2.34,-4.02,55.014,54.337,51.311,205350.58,230890.68,222383.62
