date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,35.88,36.09,35.89,35.43,81938.85,0.01,0.03,37.038,38.087,38.825,105979.85,95260.92,96413.88
2019-01-03,35.92,36.22,35.35,35.24,83916.68,-0.54,-1.5,36.412,37.649,38.517,99268.03,89544.09,94161.0
2019-01-04,34.7,36.86,36.48,34.4,144214.62,1.13,3.2,36.156,37.401,38.303,113502.05,96053.97,96469.37
2019-01-07,36.5,37.9,37.56,36.35,197503.22,1.08,2.96,36.232,37.259,38.216,131692.86,109331.45,98048.04
2019-01-08,37.37,37.78,36.93,36.86,102626.26,-0.63,-1.68,36.442,37.069,38.09,122039.93,113145.21,98911.68
2019-01-09,37.25,38.15,37.34,36.92,132907.73,0.41,1.11,36.732,36.885,38.025,132233.7,119106.78,100423.55
2019-01-10,37.2,37.3,36.38,36.2,113035.0,-0.96,-2.57,36.938,36.675,37.893,138057.37,118662.7,102783.92
2019-01-11,36.51,36.83,36.26,36.04,94867.21,-0.12,-0.33,36.894,36.525,37.761,128187.88,120844.97,104743.63
2019-01-14,36.3,36.38,34.82,34.77,142728.84,-1.44,-3.97,36.346,36.289,37.523,117233.01,124462.94,106694.88
2019-01-15,34.71,35.64,35.58,34.71,106539.74,0.76,2.18,36.076,36.259,37.353,118015.7,120027.82,107251.28
2019-01-16,35.6,37.45,36.55,35.55,215464.84,0.97,2.73,35.918,36.325,37.206,134527.13,133380.41,114320.67
2019-01-17,36.7,36.79,36.04,35.85,102651.89,-0.51,-1.4,35.85,36.394,37.022,132450.5,135253.94,112399.01
2019-01-18,36.25,36.5,36.37,35.56,101395.58,0.33,0.92,35.872,36.383,36.892,133756.18,130972.03,113513.0
2019-01-21,36.37,38.06,38.03,36.35,214049.19,1.66,4.56,36.514,36.43,36.845,148020.25,132626.63,120979.04
2019-01-22,37.88,38.0,37.31,37.15,130827.67,-0.72,-1.89,36.86,36.468,36.769,152877.83,135446.77,124295.99
2019-01-23,37.1,37.69,37.34,36.92,83414.82,0.03,0.08,37.018,36.468,36.677,126467.83,130497.48,124802.13
2019-01-24,37.36,39.6,38.53,37.36,274382.81,1.19,3.19,37.516,36.683,36.679,160814.01,146632.26,132647.48
2019-01-25,38.5,39.2,38.26,38.19,151130.56,-0.27,-0.7,37.894,36.883,36.704,170761.01,152258.59,136551.78
2019-01-28,38.7,39.39,38.41,38.28,115416.11,0.15,0.39,37.97,37.242,36.766,151034.39,149527.32,136995.13
2019-01-29,38.01,38.23,37.88,36.85,127336.84,-0.53,-1.38,38.084,37.472,36.866,150336.23,151607.03,135817.42
2019-01-30,37.75,38.68,37.32,37.1,86560.5,-0.56,-1.48,38.08,37.549,36.937,150965.36,138716.6,136048.51
2019-01-31,37.64,38.95,38.2,37.5,153141.53,0.88,2.36,38.014,37.765,37.08,126717.11,143765.56,139509.75
2019-02-01,38.2,39.36,39.15,37.3,175635.39,0.95,2.49,38.192,38.043,37.213,131618.07,151189.54,141080.79
