date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,8.49,8.49,8.28,8.27,63911.7,-0.2,-2.36,8.438,8.502,8.58,82415.35,75138.56,104672.11
2019-01-03,8.21,8.35,8.16,7.95,121856.52,-0.12,-1.45,8.378,8.456,8.552,89228.67,78673.36,98370.23
2019-01-04,8.05,8.27,8.21,8.0,69882.72,0.05,0.61,8.324,8.426,8.525,93907.84,78714.05,93949.16
2019-01-07,8.26,8.35,8.3,8.16,60965.98,0.09,1.1,8.286,8.401,8.514,81896.06,78224.01,90237.83
2019-01-08,8.25,8.33,8.26,8.17,58242.83,-0.04,-0.48,8.242,8.372,8.5,74971.95,78919.4,86716.07
2019-01-09,8.28,8.55,8.42,8.24,89531.94,0.16,1.94,8.27,8.354,8.497,80096.0,81255.68,87539.82
2019-01-10,8.46,8.54,8.39,8.34,44976.22,-0.03,-0.36,8.316,8.347,8.491,64719.94,76974.3,85641.27
2019-01-11,8.39,8.42,8.32,8.27,58364.46,-0.07,-0.83,8.338,8.331,8.477,62416.29,78162.06,83664.34
2019-01-14,8.34,8.51,8.41,8.32,90561.56,0.09,1.08,8.36,8.323,8.458,68335.4,75115.73,81709.93
2019-01-15,8.4,8.83,8.78,8.4,179407.75,0.37,4.4,8.464,8.353,8.457,92568.39,83770.17,83448.1
2019-01-16,8.76,8.82,8.77,8.69,84412.88,-0.01,-0.11,8.534,8.402,8.452,91544.57,85820.29,80479.43
2019-01-17,8.79,8.82,8.75,8.63,73659.91,-0.02,-0.23,8.606,8.461,8.459,97281.31,81000.63,79836.99
2019-01-18,8.7,8.86,8.72,8.68,88324.88,-0.03,-0.34,8.686,8.512,8.469,103273.4,82844.84,80779.44
2019-01-21,8.73,8.94,8.83,8.73,71707.11,0.11,1.26,8.77,8.565,8.483,99502.51,83918.95,81071.48
2019-01-22,8.89,9.01,8.78,8.75,88140.29,-0.05,-0.57,8.77,8.617,8.495,81249.01,86908.7,82914.05
2019-01-23,8.73,8.92,8.85,8.73,50456.93,0.07,0.8,8.786,8.66,8.507,74457.82,83001.2,82128.44
2019-01-24,8.83,9.0,9.0,8.83,72561.75,0.15,1.7,8.836,8.721,8.534,74238.19,85759.75,81367.03
2019-01-25,8.96,9.04,8.94,8.87,67922.55,-0.06,-0.67,8.88,8.783,8.557,70157.73,86715.56,82438.81
2019-01-28,8.96,9.04,8.97,8.88,44848.62,0.03,0.34,8.908,8.839,8.581,64786.03,82144.27,78630.0
2019-01-29,8.88,9.06,9.0,8.69,93211.86,0.03,0.33,8.952,8.861,8.607,65800.34,73524.68,78647.42
2019-01-30,8.96,9.0,8.86,8.81,41605.96,-0.14,-1.56,8.954,8.87,8.636,64030.15,69243.99,77532.14
2019-01-31,8.85,8.98,8.84,8.82,62469.17,-0.02,-0.23,8.922,8.879,8.67,62011.63,68124.91,74562.77
2019-02-01,8.86,8.93,8.91,8.82,48796.19,0.07,0.79,8.916,8.898,8.705,58186.36,64172.04,73508.44
2019-02-11,8.93,9.16,9.01,8.89,91044.96,0.1,1.12,8.924,8.916,8.741,67425.63,66105.83,75012.39
2019-02-12,9.01,9.4,9.39,8.98,102886.79,0.38,4.22,9.002,8.977,8.797,69360.61,67580.48,77244.59
2019-02-13,9.38,9.49,9.39,9.3,109828.28,0.0,0.0,9.108,9.031,8.846,83005.08,73517.61,78259.41
2019-02-14,9.39,9.57,9.42,9.33,94374.42,0.03,0.32,9.224,9.073,8.897,89386.13,75698.88,80729.32
2019-02-15,9.41,9.52,9.37,9.28,83419.2,-0.05,-0.53,9.316,9.116,8.95,96310.73,77248.55,81982.05
2019-02-18,9.41,9.61,9.54,9.38,123316.6,0.17,1.81,9.422,9.173,9.006,102765.06,85095.34,83619.81
2019-02-19,9.53,9.6,9.39,9.28,97566.16,-0.15,-1.57,9.422,9.212,9.037,101700.93,85530.77,79527.73
2019-02-20,9.41,9.45,9.34,9.28,59009.85,-0.05,-0.53,9.412,9.26,9.065,91537.25,87271.16,78257.57
2019-02-21,9.35,9.46,9.19,9.17,96142.12,-0.15,-1.61,9.366,9.295,9.087,91890.79,90638.46,79381.68
2019-02-22,9.19,9.27,9.25,9.1,88125.2,0.06,0.65,9.342,9.329,9.114,92831.99,94571.36,79371.7
2019-02-25,9.28,9.65,9.62,9.28,239031.56,0.37,4.0,9.358,9.39,9.153,115974.98,109370.02,87737.92
2019-02-26,9.62,9.99,9.68,9.5,207621.45,0.06,0.62,9.416,9.419,9.198,137986.04,119843.48,93711.98
2019-02-27,9.68,9.92,9.87,9.61,173164.69,0.19,1.96,9.522,9.467,9.249,160817.0,126177.13,99847.37
2019-02-28,9.88,10.15,9.85,9.85,146644.83,-0.02,-0.2,9.654,9.51,9.292,170917.55,131404.17,103551.52
2019-03-01,10.02,10.08,9.92,9.8,88900.26,0.07,0.71,9.788,9.565,9.341,171072.56,131952.27,104600.41
2019-03-04,10.0,10.25,10.02,9.87,170486.33,0.1,1.01,9.868,9.613,9.393,157363.51,136669.25,110882.29
2019-03-05,10.1,10.35,10.33,10.01,143994.64,0.31,3.09,9.998,9.707,9.46,144638.15,141312.09,113421.43
2019-03-06,10.34,10.38,10.25,10.1,120975.64,-0.08,-0.77,10.074,9.798,9.529,134200.34,147508.67,117389.92
2019-03-07,10.25,10.25,10.09,9.89,137688.66,-0.16,-1.56,10.122,9.888,9.592,132409.11,151663.33,121150.89
2019-03-08,9.9,9.96,9.63,9.38,146820.33,-0.46,-4.56,10.064,9.926,9.628,143993.12,157532.84,126052.1
2019-03-11,9.5,9.95,9.93,9.5,127183.76,0.3,3.12,10.046,9.957,9.674,135332.61,146348.06,127859.04
2019-03-12,9.94,10.06,9.85,9.76,162183.77,-0.08,-0.81,9.95,9.974,9.697,138970.43,141804.29,130823.89
2019-03-13,9.86,9.86,9.58,9.55,121097.26,-0.27,-2.74,9.816,9.945,9.706,138994.76,136597.55,131387.34
2019-03-14,9.53,9.65,9.38,9.28,123024.68,-0.2,-2.09,9.674,9.898,9.704,136061.96,134235.53,132819.85
2019-03-15,9.44,9.67,9.61,9.32,94797.1,0.23,2.45,9.67,9.867,9.716,125657.31,134825.22,133388.74
2019-03-18,9.67,9.98,9.97,9.62,150919.94,0.36,3.75,9.678,9.862,9.738,130404.55,132868.58,134768.91
2019-03-19,9.97,10.14,9.97,9.86,110670.8,0.0,0.0,9.702,9.826,9.767,120101.96,129536.19,135424.14
2019-03-20,9.96,9.96,9.86,9.64,90782.57,-0.11,-1.1,9.758,9.787,9.793,114039.02,126516.89,137012.78
2019-03-21,9.87,9.91,9.81,9.77,74879.82,-0.05,-0.51,9.844,9.759,9.824,104410.05,120236.0,135949.66
2019-03-22,9.81,9.83,9.82,9.66,78613.76,0.01,0.1,9.886,9.778,9.852,101173.38,113415.35,135474.09
2019-03-25,9.71,9.76,9.59,9.57,79056.2,-0.23,-2.34,9.81,9.744,9.851,86800.63,108602.59,127475.32
