date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,24.23,24.24,23.55,22.88,83545.07,-0.69,-2.85,23.816,23.662,23.535,65904.89,60955.02,62378.54
2019-01-03,23.31,23.32,22.51,22.51,64583.32,-1.04,-4.42,23.632,23.538,23.501,68031.45,62749.07,62055.55
2019-01-04,22.12,22.66,22.4,22.0,126279.64,-0.11,-0.49,23.332,23.458,23.456,82721.42,72105.28,64479.65
2019-01-07,22.46,23.18,23.07,22.46,88916.79,0.67,2.99,23.154,23.381,23.445,90808.88,73454.85,64806.82
2019-01-08,22.97,23.11,22.81,22.52,70112.67,-0.26,-1.13,22.868,23.336,23.426,86687.5,73156.76,66361.68
2019-01-09,22.73,23.44,23.11,22.6,89928.79,0.3,1.31,22.78,23.298,23.446,87964.24,76934.56,68697.33
2019-01-10,23.01,24.0,23.85,22.95,109912.25,0.74,3.2,23.048,23.34,23.471,97030.03,82530.74,72138.99
2019-01-11,23.75,23.87,23.7,23.55,72485.59,-0.15,-0.63,23.308,23.32,23.472,86271.22,84496.32,71606.7
2019-01-14,24.2,24.36,23.9,23.55,75185.93,0.2,0.84,23.474,23.314,23.472,83525.05,87166.96,72039.72
2019-01-15,23.88,24.92,24.88,23.8,113179.06,0.98,4.1,23.888,23.378,23.518,92138.32,89412.91,73975.86
2019-01-16,25.0,25.34,25.1,24.62,90874.17,0.22,0.88,24.286,23.533,23.598,92327.4,90145.82,75550.42
2019-01-17,25.08,26.0,25.39,24.8,116835.73,0.29,1.16,24.594,23.821,23.68,93712.1,95371.06,79060.07
2019-01-18,25.64,25.87,25.53,25.36,59154.92,0.14,0.55,24.96,24.134,23.796,91045.96,88658.59,80381.94
2019-01-21,25.88,26.18,25.43,25.0,81912.59,-0.1,-0.39,25.266,24.37,23.876,92391.29,87958.17,80706.51
2019-01-22,25.6,25.69,25.4,25.25,49051.18,-0.03,-0.12,25.37,24.629,23.983,79565.72,85852.02,79504.39
2019-01-23,25.55,25.98,25.7,25.41,52055.04,0.3,1.18,25.49,24.888,24.093,71801.89,82064.65,79499.61
2019-01-24,25.65,26.1,25.66,25.46,67295.32,-0.04,-0.16,25.544,25.069,24.205,61893.81,77802.95,80166.85
2019-01-25,25.56,26.54,26.02,25.44,80069.38,0.36,1.4,25.642,25.301,24.311,66076.7,78561.33,81528.83
2019-01-28,26.36,26.59,25.95,25.81,61842.6,-0.07,-0.27,25.746,25.506,24.41,62062.7,77227.0,82196.98
2019-01-29,26.05,26.17,25.99,25.52,68989.28,0.04,0.15,25.864,25.617,24.498,66050.32,72808.02,81110.47
2019-01-30,25.95,26.05,25.59,25.44,52480.3,-0.4,-1.54,25.842,25.666,24.6,66135.38,68968.63,79557.23
2019-01-31,25.84,26.12,25.56,25.46,56198.38,-0.03,-0.12,25.822,25.683,24.752,63915.99,62904.9,79137.98
2019-02-01,25.7,26.59,26.41,25.69,83525.99,0.85,3.33,25.9,25.771,24.953,64607.31,65342.01,77000.3
2019-02-11,26.57,26.76,26.62,26.11,71165.35,0.21,0.8,26.034,25.89,25.13,66471.86,64267.28,76112.73
2019-02-12,26.58,26.74,26.5,26.28,72131.11,-0.12,-0.45,26.136,26.0,25.315,67100.23,66575.28,76213.65
2019-02-13,26.77,27.4,27.23,26.43,87016.96,0.73,2.75,26.464,26.153,25.521,74007.56,70071.47,76068.06
2019-02-14,27.25,27.25,26.83,26.7,59240.01,-0.4,-1.47,26.718,26.27,25.67,74615.88,69265.94,73534.44
2019-02-15,26.81,26.81,26.3,26.21,90242.63,-0.53,-1.98,26.696,26.298,25.8,75959.21,70283.26,74422.3
2019-02-18,26.39,27.54,26.9,26.39,137107.44,0.6,2.28,26.752,26.393,25.95,89147.63,77809.75,77518.37
2019-02-19,26.93,27.07,26.21,25.73,173357.14,-0.69,-2.56,26.694,26.415,26.016,109392.84,88246.53,80527.28
2019-02-20,26.2,26.2,25.86,25.6,141074.45,-0.35,-1.33,26.42,26.442,26.054,120204.33,97105.95,83037.29
