date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-03-01,5.62,6.74,6.74,5.62,4414.27,2.06,44.02,6.74,6.74,6.74,4414.27,4414.27,4414.27
2019-03-04,7.41,7.41,7.41,7.41,4651.68,0.67,9.94,7.075,7.075,7.075,4532.98,4532.98,4532.98
2019-03-05,8.15,8.15,8.15,8.15,10350.85,0.74,9.99,7.433,7.433,7.433,6472.27,6472.27,6472.27
2019-03-06,8.97,8.97,8.97,8.97,18318.15,0.82,10.06,7.818,7.818,7.818,9433.74,9433.74,9433.74
2019-03-07,9.87,9.87,9.87,9.87,19916.95,0.9,10.03,8.228,8.228,8.228,11530.38,11530.38,11530.38
2019-03-08,10.86,10.86,10.86,10.86,233557.08,0.99,10.03,9.052,8.667,8.667,57358.94,48534.83,48534.83
2019-03-11,10.91,11.95,11.95,10.23,3107566.75,1.09,10.04,9.96,9.136,9.136,677941.96,485539.39,485539.39
2019-03-12,11.35,12.79,12.08,11.2,2495729.5,0.13,1.09,10.746,9.504,9.504,1175017.69,736813.15,736813.15
2019-03-13,11.85,12.26,11.45,11.35,1577695.5,-0.63,-5.21,11.242,9.72,9.72,1486893.16,830244.53,830244.53
2019-03-14,11.22,11.56,10.4,10.31,1439473.0,-1.05,-9.17,11.348,9.788,9.788,1770804.37,891167.37,891167.37
2019-03-15,10.39,10.6,10.18,9.96,1048901.0,-0.22,-2.12,11.212,10.132,9.824,1933873.15,995616.05,905506.79
2019-03-18,10.1,11.2,11.2,9.83,1112536.25,1.02,10.02,11.062,10.511,9.938,1534867.05,1106404.5,922759.25
2019-03-19,11.74,12.3,11.52,11.32,2219657.5,0.32,2.86,10.95,10.848,10.06,1479652.65,1327335.17,1022520.65
2019-03-20,11.27,12.67,12.67,11.27,2154689.75,1.15,9.98,11.194,11.218,10.246,1595051.5,1540972.33,1103389.87
2019-03-21,13.5,13.94,12.38,12.0,1520694.5,-0.29,-2.29,11.59,11.469,10.389,1611295.8,1691050.08,1131210.18
2019-03-22,12.97,13.0,12.15,11.8,2248613.75,-0.23,-1.86,11.984,11.598,10.499,1851238.35,1892555.75,1201047.91
2019-03-25,11.38,11.85,11.58,11.08,1544493.75,-0.57,-4.69,12.06,11.561,10.562,1937629.85,1736248.45,1221250.6
2019-03-26,11.4,11.75,11.55,11.13,1198277.38,-0.03,-0.26,12.066,11.508,10.617,1733353.83,1606503.24,1219974.31
2019-03-27,11.47,11.89,11.58,11.28,1148309.5,0.03,0.26,11.848,11.521,10.668,1532077.78,1563564.64,1216202.48
2019-03-28,11.3,11.3,10.68,10.57,972316.62,-0.9,-7.77,11.508,11.549,10.669,1422402.2,1516849.0,1204008.19
2019-03-29,10.6,11.75,11.75,10.51,1801863.5,1.07,10.02,11.428,11.706,10.919,1333052.15,1592145.25,1293880.65
2019-04-01,12.0,12.91,12.43,11.75,2089265.12,0.68,5.79,11.598,11.829,11.17,1442006.42,1689818.14,1398111.32
2019-04-02,12.21,12.85,12.18,12.12,1646272.0,-0.25,-2.01,11.724,11.895,11.372,1531605.35,1632479.59,1479907.38
2019-04-03,11.79,12.1,11.99,11.7,976480.81,-0.19,-1.56,11.806,11.827,11.523,1497239.61,1514658.69,1527815.51
2019-04-04,12.04,12.48,11.95,11.86,1127187.12,-0.04,-0.33,12.06,11.784,11.627,1528213.71,1475307.96,1583179.02
2019-04-08,11.8,12.3,11.6,11.45,973264.75,-0.35,-2.93,12.03,11.729,11.664,1362493.96,1347773.06,1620164.4
2019-04-09,11.41,11.53,11.41,11.11,636748.56,-0.19,-1.64,11.826,11.712,11.637,1071990.65,1256998.54,1496623.49
2019-04-10,11.32,11.66,11.4,11.21,558554.75,-0.01,-0.09,11.67,11.697,11.603,854447.2,1193026.27,1399764.76
2019-04-11,11.25,11.37,11.02,11.0,538719.31,-0.38,-3.33,11.476,11.641,11.581,766894.9,1132067.25,1347815.95
2019-04-12,11.11,11.18,11.12,10.91,333582.16,0.1,0.91,11.31,11.685,11.617,608173.91,1068193.81,1292521.4
2019-04-15,11.25,11.49,11.06,11.0,476599.84,-0.06,-0.54,11.202,11.616,11.661,508840.92,935667.44,1263906.35
2019-04-16,10.87,11.33,11.19,10.64,636429.38,0.13,1.18,11.158,11.492,11.661,508777.09,790383.87,1240101.0
2019-04-17,11.03,11.18,11.01,10.95,467836.78,-0.18,-1.61,11.08,11.375,11.635,490633.49,672540.35,1152509.97
2019-04-18,11.08,11.14,10.87,10.85,396848.78,-0.14,-1.27,11.05,11.263,11.545,462259.39,614577.14,1064617.92
2019-04-19,10.8,10.97,10.8,10.71,319783.66,-0.07,-0.64,10.986,11.148,11.466,459499.69,533836.8,1004572.38
2019-04-22,10.81,10.86,10.59,10.58,342446.0,-0.21,-1.94,10.892,11.047,11.388,432668.92,470754.92,909263.99
2019-04-23,10.45,10.63,10.43,10.37,318600.62,-0.16,-1.51,10.74,10.949,11.331,369103.17,438940.13,847969.33
2019-04-24,10.57,10.6,10.51,10.41,223406.8,0.08,0.77,10.64,10.86,11.279,320217.17,405425.33,799225.8
2019-04-25,10.45,10.93,10.37,10.3,484022.25,-0.14,-1.33,10.54,10.795,11.218,337651.87,399955.63,766011.44
2019-04-26,10.2,10.26,10.0,9.99,351081.59,-0.37,-3.57,10.38,10.683,11.184,343911.45,401705.57,734949.69
2019-04-29,9.99,10.09,9.27,9.13,425709.94,-0.73,-7.3,10.116,10.504,11.06,360564.24,396616.58,666142.01
2019-04-30,9.28,9.38,9.2,9.13,270424.19,-0.07,-0.76,9.87,10.305,10.899,350928.95,360016.06,575199.96
2019-05-06,8.87,9.76,9.37,8.55,586149.31,0.17,1.85,9.642,10.141,10.758,423477.46,371847.31,522193.83
2019-05-07,9.25,9.61,9.51,9.03,554115.81,0.14,1.49,9.47,10.005,10.634,437496.17,387574.02,501075.58
2019-05-08,9.2,9.43,9.14,9.06,342612.16,-0.37,-3.89,9.298,9.839,10.494,435802.28,389856.87,461846.83
2019-05-09,9.06,9.17,8.94,8.92,224562.34,-0.2,-2.19,9.232,9.674,10.361,395572.76,378068.5,424411.71
2019-05-10,9.1,9.28,9.17,8.74,356041.66,0.23,2.57,9.226,9.548,10.249,412696.26,381812.61,410376.37
2019-05-13,9.03,9.12,9.02,8.98,179052.84,-0.15,-1.64,9.156,9.399,10.13,331276.96,377377.21,391401.27
2019-05-14,8.91,9.22,9.12,8.9,271346.84,0.1,1.11,9.078,9.274,10.035,274723.17,356109.67,378032.65
2019-05-15,9.12,9.17,9.15,9.07,251283.47,0.03,0.33,9.08,9.189,9.936,256457.43,346129.86,373917.71
2019-05-16,9.16,9.19,9.14,9.1,199984.17,-0.01,-0.11,9.12,9.176,9.84,251541.8,323557.28,360086.93
2019-05-17,9.15,9.17,8.65,8.56,336300.06,-0.49,-5.36,9.016,9.121,9.713,247593.48,330144.87,345080.46
2019-05-20,8.56,8.56,8.24,8.12,234144.83,-0.41,-4.74,8.86,9.008,9.575,258611.87,294944.42,333395.87
2019-05-21,8.23,8.36,8.34,8.23,164468.59,0.1,1.21,8.704,8.891,9.448,237236.22,255979.7,321776.86
2019-05-22,8.36,8.37,8.17,8.05,184641.92,-0.17,-2.04,8.508,8.794,9.317,223907.91,240182.67,315019.77
2019-05-23,8.08,8.12,7.92,7.9,196463.19,-0.25,-3.06,8.264,8.692,9.183,223203.72,237372.76,307720.63
2019-05-24,7.92,8.31,8.12,7.88,288751.84,0.2,2.52,8.158,8.587,9.068,213694.07,230643.78,306228.19
2019-05-27,8.0,8.24,8.18,7.9,250282.59,0.06,0.74,8.146,8.503,8.951,216921.63,237766.75,307571.98
2019-05-28,8.13,8.2,8.09,8.07,179034.44,-0.09,-1.1,8.096,8.4,8.837,219834.8,228535.51,292322.59
2019-05-29,8.1,8.59,8.39,8.1,457624.69,0.3,3.71,8.14,8.324,8.757,274431.35,249169.63,297649.74
2019-05-30,8.28,8.38,8.28,8.16,256147.92,-0.11,-1.31,8.212,8.238,8.707,286368.3,254786.01,289171.64
2019-05-31,8.29,8.58,8.42,8.26,388928.97,0.14,1.69,8.272,8.215,8.668,306403.72,260048.9,295096.88
2019-06-03,8.4,8.5,8.35,8.22,251231.55,-0.07,-0.83,8.306,8.226,8.617,306593.51,261757.57,278350.99
2019-06-04,8.28,8.3,8.03,8.01,229661.64,-0.32,-3.83,8.294,8.195,8.543,316718.95,268276.88,262128.29
2019-06-05,8.15,8.19,7.96,7.95,176082.77,-0.07,-0.87,8.208,8.174,8.484,260410.57,267420.96,253801.82
2019-06-06,7.92,7.95,7.77,7.7,204932.95,-0.19,-2.39,8.106,8.159,8.426,250167.58,268267.94,252820.35
2019-06-10,7.88,7.96,7.89,7.79,132289.77,0.12,1.54,8.0,8.136,8.362,198839.74,252621.73,241632.75
2019-06-11,7.88,8.48,8.38,7.85,386693.5,0.49,6.21,8.006,8.156,8.33,225932.13,266262.82,252014.79
2019-06-12,8.32,8.37,8.24,8.22,240182.2,-0.14,-1.67,8.048,8.171,8.286,228036.24,272377.6,250456.55
2019-06-13,8.26,8.38,8.27,8.21,181759.19,0.03,0.36,8.11,8.159,8.242,229171.52,244791.05,246980.34
2019-06-14,8.25,8.33,8.06,8.05,178652.0,-0.21,-2.54,8.168,8.137,8.188,223915.33,237041.45,245913.73
2019-06-17,8.15,8.32,8.11,8.09,142093.55,0.05,0.62,8.212,8.106,8.161,225876.09,212357.91,236203.41
2019-06-18,8.07,8.12,8.07,7.97,114285.35,-0.04,-0.49,8.15,8.078,8.152,171394.46,198663.29,230210.43
2019-06-19,8.27,8.36,8.11,8.11,192797.52,0.04,0.5,8.124,8.086,8.141,161917.52,194976.88,231626.88
2019-06-20,8.12,8.73,8.66,8.12,685151.25,0.55,6.78,8.202,8.156,8.165,262595.93,245883.73,256652.34
