date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,19.6,20.06,19.56,19.4,649682.75,-0.03,-0.15,19.854,19.625,19.899,878482.36,836651.3,946412.2
2019-01-03,19.59,19.6,18.78,18.72,948600.19,-0.78,-3.99,19.538,19.593,19.774,797256.87,869096.64,931595.87
2019-01-04,18.51,19.27,19.2,18.24,771891.44,0.42,2.24,19.406,19.611,19.68,785159.92,890597.26,921783.85
2019-01-07,19.45,20.15,20.02,19.2,1248492.75,0.82,4.27,19.43,19.677,19.686,871407.95,945923.01,880430.31
2019-01-08,19.92,20.26,19.9,19.73,830617.19,-0.12,-0.6,19.492,19.743,19.682,889856.86,964902.83,872406.46
2019-01-09,19.95,20.35,19.92,19.79,984072.5,0.02,0.1,19.564,19.709,19.676,956734.81,917608.59,876917.12
2019-01-10,19.9,20.35,20.07,19.78,849049.62,0.15,0.75,19.822,19.68,19.662,936824.7,867040.79,872493.59
2019-01-11,20.29,21.27,20.51,20.29,1518343.0,0.44,2.19,20.084,19.745,19.688,1086115.01,935637.47,908231.26
2019-01-14,20.2,20.47,20.09,19.9,762049.62,-0.42,-2.05,20.098,19.764,19.682,988826.39,930117.17,902173.18
2019-01-15,20.07,20.8,20.6,19.9,975654.94,0.51,2.54,20.238,19.865,19.73,1017833.94,953845.4,911561.93
2019-01-16,20.55,20.61,20.31,20.22,615087.06,-0.29,-1.41,20.316,19.94,19.783,944036.85,950385.83,893518.57
2019-01-17,20.24,20.48,20.01,19.9,643691.44,-0.3,-1.48,20.304,20.063,19.828,902965.21,919894.96,894495.8
2019-01-18,19.85,20.08,19.98,19.67,708480.56,-0.03,-0.15,20.198,20.141,19.876,740992.72,913553.87,902075.56
2019-01-21,20.06,21.16,21.04,20.01,1855824.5,1.06,5.3,20.388,20.243,19.96,959747.7,974287.04,960105.03
2019-01-22,21.0,21.09,20.44,20.24,1081594.88,-0.6,-2.85,20.356,20.297,20.02,980935.69,999384.81,982143.82
2019-01-23,20.36,20.69,20.45,20.08,594125.81,0.01,0.05,20.384,20.35,20.03,976743.44,960390.14,938999.37
2019-01-24,20.5,20.72,20.37,20.12,665691.38,-0.08,-0.39,20.456,20.38,20.03,981143.43,942054.32,904547.55
2019-01-25,20.4,20.67,20.32,20.2,508649.59,-0.05,-0.24,20.524,20.361,20.053,941177.23,841084.98,888361.22
2019-01-28,20.35,20.55,20.24,20.12,484500.72,-0.08,-0.39,20.364,20.376,20.07,666912.48,813330.09,871723.63
2019-01-29,20.1,20.2,19.98,19.7,569530.25,-0.26,-1.28,20.272,20.314,20.09,564499.55,772717.62,863281.51
2019-01-30,19.98,20.14,19.71,19.68,429831.03,-0.27,-1.35,20.124,20.254,20.097,531640.59,754192.02,852288.92
2019-01-31,19.76,20.38,20.11,19.76,723098.88,0.4,2.03,20.072,20.264,20.164,543122.09,762132.76,841013.86
2019-02-01,20.22,20.53,20.41,19.9,705106.38,0.3,1.49,20.09,20.307,20.224,582413.45,761795.34,837674.61
2019-02-11,20.2,20.99,20.87,20.16,912809.69,0.46,2.25,20.216,20.29,20.267,668075.25,667493.86,820890.45
2019-02-12,20.93,21.13,21.06,20.6,837728.0,0.19,0.91,20.432,20.352,20.325,721714.8,643107.17,821245.99
2019-02-13,21.11,23.17,22.95,20.95,2412237.75,1.89,8.97,21.08,20.602,20.476,1118196.14,824918.37,892654.26
2019-02-14,22.7,23.12,22.85,22.55,1311908.38,-0.1,-0.44,21.628,20.85,20.615,1235958.04,889540.07,915797.19
2019-02-15,22.75,23.7,23.0,22.55,1372753.88,0.15,0.66,22.146,21.118,20.74,1369487.54,975950.5,908517.74
2019-02-18,23.45,24.15,24.14,23.25,1493215.62,1.14,4.96,22.8,21.508,20.942,1485568.73,1076821.99,945076.04
2019-02-19,24.46,24.88,24.06,23.62,1341400.0,-0.08,-0.33,23.4,21.916,21.115,1586303.13,1154008.96,963363.29
2019-02-20,24.07,24.25,24.0,23.42,994730.06,-0.06,-0.25,23.61,22.345,21.3,1302801.59,1210498.86,982345.44
2019-02-21,23.96,26.3,25.31,23.85,1821326.5,1.31,5.46,24.102,22.865,21.565,1404685.21,1320321.63,1041227.19
2019-02-22,25.5,27.84,27.84,25.32,2098379.75,2.53,10.0,25.07,23.608,21.958,1549810.39,1459648.96,1110722.15
2019-02-25,30.6,30.6,30.31,29.1,3190504.25,2.47,8.87,26.304,24.552,22.421,1889268.11,1687418.42,1177456.14
