date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,22.12,22.35,21.95,21.85,115557.0,-0.13,-0.59,22.25,23.056,24.27,142832.78,163806.34,236264.5
2019-01-03,21.7,22.29,21.98,21.7,123319.46,0.03,0.14,22.108,22.78,24.089,131496.55,149948.0,226752.76
2019-01-04,21.74,22.62,22.61,21.65,195346.72,0.63,2.87,22.122,22.618,23.897,147747.98,155051.66,206172.51
2019-01-07,22.89,22.89,22.84,22.53,196474.77,0.23,1.02,22.292,22.483,23.735,156933.62,161634.02,195342.54
2019-01-08,22.75,23.06,22.82,22.54,171144.44,-0.02,-0.09,22.44,22.459,23.591,160368.48,151972.59,190849.43
2019-01-09,22.7,22.98,22.54,22.25,252423.2,-0.28,-1.23,22.558,22.404,23.446,187741.72,165287.25,192574.16
2019-01-10,22.62,22.8,22.38,22.34,144083.62,-0.16,-0.71,22.638,22.373,23.29,191894.55,161695.55,190302.4
2019-01-11,22.4,22.58,22.44,22.28,103264.29,0.06,0.27,22.604,22.363,23.128,173478.06,160613.02,181648.19
2019-01-14,22.44,22.78,22.31,22.31,118655.61,-0.13,-0.58,22.498,22.395,22.969,157914.23,157423.93,173670.42
2019-01-15,22.31,22.74,22.7,22.06,172550.69,0.39,1.75,22.474,22.457,22.881,158195.48,159281.98,167338.66
2019-01-16,22.69,22.77,22.44,22.38,125949.54,-0.26,-1.15,22.454,22.506,22.781,132900.75,160321.23,162063.79
2019-01-17,22.48,22.53,22.05,22.02,124636.0,-0.39,-1.74,22.388,22.513,22.647,129011.23,160452.89,155200.44
2019-01-18,22.06,22.48,22.42,22.06,147194.19,0.37,1.68,22.384,22.494,22.556,137797.21,155637.64,155344.65
2019-01-21,22.53,22.99,22.82,22.53,216910.98,0.4,1.78,22.486,22.492,22.488,157448.28,157681.26,159657.64
2019-01-22,22.71,22.96,22.49,22.45,153206.58,-0.33,-1.45,22.444,22.459,22.459,153579.46,155887.47,153930.03
2019-01-23,22.37,22.83,22.76,22.3,162396.88,0.27,1.2,22.508,22.481,22.443,160868.93,146884.84,156086.04
