date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,78.15,78.15,72.95,72.28,20484.78,-5.75,-7.31,77.276,77.837,78.058,21708.9,14680.39,14116.63
2019-01-03,72.95,73.31,72.42,70.86,10620.01,-0.53,-0.73,76.236,77.397,77.779,20326.79,14721.0,14031.34
2019-01-04,71.98,73.43,72.5,70.7,12268.99,0.08,0.11,75.214,76.838,77.452,18753.79,15031.44,14030.27
2019-01-07,73.33,74.3,73.95,72.57,13741.05,1.45,2.0,74.104,76.33,77.419,17334.34,15902.5,13756.68
2019-01-08,73.6,75.3,74.6,73.03,13343.39,0.65,0.88,73.284,76.001,77.35,14091.64,16552.63,14106.5
2019-01-09,74.73,76.18,74.54,74.38,14761.73,-0.06,-0.08,73.602,75.439,77.262,12947.03,17327.97,14608.98
2019-01-10,74.2,75.75,74.4,74.0,10137.48,-0.14,-0.19,73.998,75.117,77.129,12850.53,16588.66,14920.26
2019-01-11,74.92,75.07,74.4,74.0,9105.5,0.0,0.0,74.378,74.796,76.895,12217.83,15485.81,14864.36
2019-01-14,74.52,74.74,74.03,73.63,6961.48,-0.37,-0.5,74.394,74.249,76.448,10861.92,14098.13,14081.15
2019-01-15,74.03,74.81,74.4,73.35,7153.93,0.37,0.5,74.354,73.819,76.04,9624.02,11857.83,13803.42
2019-01-16,74.5,76.04,75.8,74.2,7983.59,1.4,1.88,74.606,74.104,75.971,8268.4,10607.72,12644.05
2019-01-17,75.6,75.6,73.15,73.08,11782.25,-2.65,-3.5,74.356,74.177,75.787,8597.35,10723.94,12722.47
2019-01-18,73.14,74.59,73.31,73.02,13847.77,0.16,0.22,74.138,74.258,75.548,9545.8,10881.82,12956.63
2019-01-21,73.56,74.33,74.13,73.39,10676.64,0.82,1.12,74.158,74.276,75.303,10288.84,10575.38,13238.94
2019-01-22,73.9,74.85,74.66,73.6,8183.9,0.53,0.71,74.21,74.282,75.142,10494.83,10059.43,13306.03
2019-01-23,74.6,74.92,74.1,73.51,4849.05,-0.56,-0.75,73.87,74.238,74.839,9867.92,9068.16,13198.06
2019-01-24,74.1,75.8,74.5,73.53,13108.85,0.4,0.54,74.14,74.248,74.683,10133.24,9365.3,12976.98
2019-01-25,74.67,75.94,74.97,74.6,11427.77,0.47,0.63,74.472,74.305,74.551,9649.24,9597.52,12541.67
2019-01-28,75.2,76.1,75.13,74.21,8661.8,0.16,0.21,74.672,74.415,74.332,9246.27,9767.56,11932.84
2019-01-29,74.86,74.86,74.3,73.21,7421.6,-0.83,-1.1,74.6,74.405,74.112,9093.81,9794.32,10826.08
2019-01-30,72.94,74.27,72.1,71.71,8812.24,-2.2,-2.96,74.2,74.035,74.07,9886.45,9877.19,10242.45
2019-01-31,72.88,73.82,72.35,72.2,6398.53,0.25,0.35,73.77,73.955,74.066,8544.39,9338.82,10031.38
2019-02-01,74.8,74.8,73.31,72.54,7182.85,0.96,1.33,73.438,73.955,74.107,7695.4,8672.32,9777.07
2019-02-11,73.7,75.5,74.85,73.69,16012.46,1.54,2.1,73.382,74.027,74.152,9165.54,9205.91,9890.64
2019-02-12,74.52,75.2,75.07,74.52,13001.99,0.22,0.29,73.536,74.068,74.175,10281.61,9687.71,9873.57
2019-02-13,76.5,82.58,82.58,76.5,51738.05,7.51,10.0,75.632,74.916,74.577,18866.78,14376.61,11722.39
2019-02-14,82.69,86.25,83.4,82.69,38244.03,0.82,0.99,77.842,75.806,75.027,25235.88,16890.13,13127.71
2019-02-15,84.55,86.8,82.3,81.8,29917.05,-1.1,-1.32,79.64,76.539,75.422,29782.72,18739.06,14168.29
2019-02-18,82.92,85.4,84.85,82.92,25730.73,2.55,3.1,81.64,77.511,75.963,31726.37,20445.95,15106.75
2019-02-19,85.5,85.6,83.75,83.1,24245.22,-1.1,-1.3,83.376,78.456,76.431,33975.02,22128.32,15961.32
2019-02-20,83.66,85.17,85.0,82.01,23566.43,1.25,1.49,83.86,79.746,76.891,28340.69,23603.73,16740.46
2019-02-21,85.3,87.5,85.36,84.53,29518.9,0.36,0.42,84.252,81.047,77.501,26595.67,25915.77,17627.29
2019-02-22,84.7,87.01,86.52,83.36,21333.51,1.16,1.36,85.096,82.368,78.162,24878.96,27330.84,18001.58
2019-02-25,88.0,92.68,91.73,88.0,32420.3,5.21,6.02,86.472,84.056,79.042,26216.87,28971.62,19088.76
2019-02-26,91.72,92.5,88.91,88.5,25340.61,-2.82,-3.07,87.504,85.44,79.754,26435.95,30205.48,19946.6
2019-02-27,88.8,89.72,85.7,84.39,39354.08,-3.21,-3.61,87.644,85.752,80.334,29593.48,28967.09,21671.85
2019-02-28,85.05,86.39,85.45,85.05,16583.13,-0.25,-0.29,87.662,85.957,80.882,27006.33,26801.0,21845.56
2019-03-01,85.98,86.83,86.31,85.4,14122.27,0.86,1.01,87.62,86.358,81.449,25564.08,25221.52,21980.29
2019-03-04,88.0,91.45,88.9,88.0,39550.4,2.59,3.0,87.054,86.763,82.137,26990.1,26603.49,23524.72
2019-03-05,88.9,94.7,93.95,88.53,28586.07,5.05,5.68,88.062,87.783,83.12,27639.19,27037.57,24582.94
2019-03-06,93.91,95.28,93.69,92.59,24005.55,-0.26,-0.28,89.66,88.652,84.199,24569.48,27081.48,25342.61
2019-03-07,93.69,93.98,92.4,90.78,13355.11,-1.29,-1.38,91.05,89.356,85.202,23923.88,25465.1,25690.44
2019-03-08,90.91,99.0,95.2,89.0,29153.92,2.8,3.03,92.828,90.224,86.296,26930.21,26247.14,26788.99
2019-03-11,96.0,101.9,101.31,96.0,36841.96,6.11,6.42,95.31,91.182,87.619,26388.52,26689.31,27830.47
2019-03-12,101.05,101.88,99.76,97.7,26019.69,-1.55,-1.53,96.472,92.267,88.854,25875.25,26757.22,28481.35
2019-03-13,99.65,101.99,96.51,96.21,23578.31,-3.25,-3.26,97.036,93.348,89.55,25789.8,25179.64,27073.36
2019-03-14,97.0,97.4,95.12,94.59,19368.52,-1.39,-1.44,97.58,94.315,90.136,26992.48,25458.18,26129.59
2019-03-15,95.1,100.6,98.63,95.1,21060.61,3.51,3.69,98.266,95.547,90.953,25373.82,26152.01,25686.77
2019-03-18,98.72,102.0,101.2,97.13,18728.7,2.57,2.61,98.244,96.777,91.77,21751.17,24069.84,25336.66
2019-03-19,103.0,106.5,104.25,100.53,17943.73,3.05,3.01,99.142,97.807,92.795,20135.97,23005.61,25021.59
2019-03-20,105.48,106.0,100.68,99.03,21809.53,-3.57,-3.42,99.976,98.506,93.579,19782.22,22786.01,24933.75
2019-03-21,100.6,104.32,103.55,100.38,12500.38,2.87,2.85,101.662,99.621,94.489,18408.59,22700.54,24082.82
2019-03-22,101.7,104.0,102.04,100.23,11553.75,-1.51,-1.46,102.344,100.305,95.265,16507.22,20940.52,23593.83
2019-03-25,101.16,103.93,100.05,100.05,13983.61,-1.99,-1.95,102.114,100.179,95.681,15558.2,18654.68,22672.0
2019-03-26,102.16,106.6,103.0,102.0,23066.63,2.95,2.95,101.864,100.503,96.385,16582.78,18359.38,22558.3
2019-03-27,105.31,106.66,102.5,100.38,17614.2,-0.5,-0.48,102.228,101.102,97.225,15743.71,17762.97,21471.3
2019-03-28,101.11,104.49,100.48,99.9,12980.44,-2.02,-1.97,101.614,101.638,97.977,15839.73,17124.16,21291.17
2019-03-29,102.01,104.35,103.8,99.81,14780.31,3.32,3.3,101.966,102.155,98.851,16485.04,16496.13,21324.07
2019-04-01,105.0,109.27,108.62,105.0,21939.04,4.82,4.64,103.68,102.897,99.837,18076.12,16817.16,20443.5
2019-04-02,108.02,109.53,106.38,106.0,12081.14,-2.24,-2.06,104.356,103.11,100.459,15879.03,16230.9,19618.26
2019-04-03,106.46,106.46,104.93,103.91,13705.34,-1.45,-1.36,104.842,103.535,101.021,15097.25,15420.48,19103.25
2019-04-04,105.3,107.23,106.5,104.97,13704.64,1.57,1.5,106.046,103.83,101.726,15242.09,15540.91,19120.72
2019-04-08,106.71,106.74,101.61,99.76,38309.38,-4.89,-4.59,105.608,103.787,102.046,19947.91,18216.47,19578.5
2019-04-09,100.0,101.38,99.45,98.52,22835.24,-2.16,-2.13,103.774,103.727,101.953,20127.15,19101.64,18878.16
2019-04-10,99.6,100.95,99.58,98.0,15100.05,0.13,0.13,102.414,103.385,101.944,20730.93,18304.98,18332.18
2019-04-11,100.5,100.7,100.32,99.0,12278.21,0.74,0.74,101.492,103.167,102.135,20445.5,17771.38,17767.17
2019-04-12,100.9,107.58,106.94,100.55,27382.71,6.62,6.6,101.58,103.813,102.726,23181.12,19211.61,18167.88
2019-04-15,117.63,117.63,117.63,117.63,20931.53,10.69,10.0,104.784,105.196,103.676,19705.55,19826.73,18161.43
2019-04-16,122.77,128.79,124.8,118.15,95249.32,7.17,6.09,109.854,106.814,104.856,34188.36,27157.76,21987.46
2019-04-17,123.0,131.31,127.55,122.63,61579.17,2.75,2.2,115.448,108.931,106.021,43484.19,32107.56,24169.23
2019-04-18,127.9,136.36,133.0,127.61,48889.38,5.45,4.27,121.984,111.738,107.637,50806.42,35625.96,25523.22
