date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,3.53,3.53,3.5,3.49,252469.03,-0.05,-1.41,3.486,3.493,3.56,391507.52,326111.7,323516.33
2019-01-03,3.51,3.55,3.52,3.48,267149.91,0.02,0.57,3.504,3.49,3.55,363175.66,323853.77,320515.05
2019-01-04,3.48,3.59,3.57,3.47,416286.22,0.05,1.42,3.53,3.498,3.544,388804.48,334817.03,318777.79
2019-01-07,3.59,3.64,3.62,3.58,499446.09,0.05,1.4,3.552,3.51,3.544,365967.88,360630.16,325267.39
2019-01-08,3.61,3.64,3.61,3.59,381675.72,-0.01,-0.28,3.564,3.523,3.542,363405.39,376083.16,331603.78
2019-01-09,3.61,3.65,3.59,3.59,365292.69,-0.02,-0.55,3.582,3.534,3.542,385970.13,388738.82,333727.57
2019-01-10,3.59,3.6,3.56,3.56,307855.62,-0.03,-0.84,3.59,3.547,3.54,394111.27,378643.46,337480.13
2019-01-11,3.56,3.63,3.6,3.56,342482.0,0.04,1.12,3.596,3.563,3.541,379350.42,384077.45,344645.63
2019-01-14,3.6,3.63,3.59,3.58,270629.12,-0.01,-0.28,3.59,3.571,3.538,333587.03,349777.46,336185.27
2019-01-15,3.59,3.64,3.62,3.57,281271.25,0.03,0.84,3.592,3.578,3.54,313506.14,338455.77,333476.71
2019-01-16,3.62,3.63,3.6,3.59,255506.45,-0.02,-0.55,3.594,3.588,3.541,291548.89,338759.51,332435.6
2019-01-17,3.6,3.62,3.56,3.55,404835.62,-0.04,-1.11,3.594,3.592,3.541,310944.89,352528.08,338190.93
2019-01-18,3.57,3.71,3.68,3.56,971385.31,0.12,3.37,3.61,3.603,3.551,436725.55,408037.99,371427.51
2019-01-21,3.69,3.73,3.7,3.67,651040.25,0.02,0.54,3.632,3.611,3.561,512807.78,423197.4,391913.78
2019-01-22,3.72,3.72,3.67,3.65,344595.97,-0.03,-0.81,3.642,3.617,3.57,525472.72,419489.43,397786.3
2019-01-23,3.67,3.7,3.68,3.64,258678.81,0.01,0.27,3.658,3.626,3.58,526107.19,408828.04,398783.43
2019-01-24,3.68,3.69,3.66,3.63,261164.05,-0.02,-0.54,3.678,3.636,3.592,497372.88,404158.88,391401.17
2019-01-25,3.67,3.69,3.67,3.66,218648.62,0.01,0.27,3.676,3.643,3.603,346825.54,391775.55,387926.5
