date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,176.01,177.65,170.1,168.5,20023.39,-4.9,-2.8,175.8,173.9,183.264,16452.14,20359.41,20863.71
2019-01-03,170.0,170.97,167.92,167.04,18944.75,-2.18,-1.28,173.378,173.096,181.611,15402.28,20341.52,21287.79
2019-01-04,167.88,175.32,172.5,165.33,22634.25,4.58,2.73,172.28,173.453,179.906,17716.77,19682.55,21464.59
2019-01-07,173.32,176.31,175.48,172.3,15874.58,2.98,1.73,172.2,174.022,178.82,18167.73,18663.35,21131.33
2019-01-08,175.48,177.34,175.5,172.58,12149.3,0.02,0.01,172.3,174.762,177.895,17925.25,17750.11,20595.88
2019-01-09,176.0,183.83,178.83,174.11,21348.43,3.33,1.9,174.046,174.923,177.078,18190.26,17321.2,20533.68
2019-01-10,178.7,179.36,177.1,176.18,14047.9,-1.73,-0.97,175.882,174.63,176.283,17210.89,16306.58,20609.8
2019-01-11,178.26,179.77,178.03,176.6,10029.82,0.93,0.53,176.988,174.634,175.804,14690.01,16203.39,20017.32
2019-01-14,177.4,179.0,169.91,167.5,25135.76,-8.12,-4.56,175.874,174.037,174.723,16542.24,17354.99,20127.48
2019-01-15,171.0,183.12,183.0,170.0,33997.57,13.09,7.7,177.374,174.837,174.683,20911.9,19418.58,20351.52
2019-01-16,183.08,188.3,184.94,180.5,23473.43,1.94,1.06,178.596,176.321,175.111,21336.9,19763.58,20061.5
2019-01-17,185.9,188.5,185.8,183.5,16365.12,0.86,0.47,180.336,178.109,175.603,21800.34,19505.62,19923.57
2019-01-18,186.29,194.44,193.35,186.29,22084.05,7.55,4.06,183.4,180.194,176.824,24211.19,19450.6,19566.57
2019-01-21,193.35,195.89,191.5,190.5,19963.41,-1.85,-0.96,187.718,181.796,177.909,23176.72,19859.48,19261.41
2019-01-22,191.81,191.81,187.51,186.38,11992.38,-3.99,-2.08,188.62,182.997,178.88,18775.68,19843.79,18796.95
2019-01-23,186.49,189.4,188.5,186.02,8896.54,0.99,0.53,189.332,183.964,179.444,15860.3,18598.6,17959.9
2019-01-24,188.38,190.5,189.2,182.0,14416.48,0.7,0.37,190.012,185.174,179.902,15470.57,18635.46,17471.02
2019-01-25,187.8,191.85,190.0,187.18,11783.07,0.8,0.42,189.342,186.371,180.503,13410.38,18810.78,17507.09
2019-01-28,190.0,192.97,187.0,184.8,14324.67,-3.0,-1.58,188.442,188.08,181.059,12282.63,17729.67,17542.33
2019-01-29,185.2,189.68,186.88,185.19,13645.37,-0.12,-0.06,188.316,188.468,181.653,12613.23,15694.45,17556.51
2019-01-30,186.46,189.28,184.18,183.33,9965.45,-2.7,-1.45,187.452,188.392,182.357,12827.01,14343.65,17053.62
2019-01-31,185.08,186.99,185.87,183.38,10897.09,1.69,0.92,186.786,188.399,183.254,12123.13,13796.85,16651.23
2019-02-01,186.0,195.8,194.69,186.0,20914.68,8.82,4.75,187.724,188.533,184.364,13949.45,13679.91,16565.26
2019-02-11,193.77,204.87,202.23,193.7,21661.94,7.54,3.87,190.77,189.606,185.701,15416.91,13849.77,16854.62
2019-02-12,201.64,207.74,206.85,201.11,17734.23,4.62,2.29,194.764,191.54,187.269,16234.68,14423.95,17133.87
2019-02-13,207.99,213.88,212.0,206.61,20589.3,5.15,2.49,200.328,193.89,188.927,18359.45,15593.23,17095.91
2019-02-14,210.1,213.0,210.14,208.52,13488.13,-1.86,-0.88,205.182,195.984,190.579,18877.66,15500.39,17067.92
