date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,20.4,20.52,19.95,19.78,64051.4,-0.44,-2.16,20.308,20.822,21.21,59092.37,52691.89,44952.7
2019-01-03,19.94,20.33,20.16,19.92,46153.31,0.21,1.05,20.238,20.697,21.108,55411.01,53133.43,45389.75
2019-01-04,19.98,20.64,20.49,19.85,76165.71,0.33,1.64,20.27,20.59,21.032,62757.49,56319.49,47236.27
2019-01-07,20.59,20.62,20.23,20.08,102205.04,-0.26,-1.27,20.244,20.463,20.964,68279.47,62322.73,49818.61
2019-01-08,20.24,20.33,19.99,19.9,79915.02,-0.24,-1.19,20.164,20.334,20.886,73698.1,65516.28,52620.4
2019-01-09,20.2,20.54,20.33,20.11,96097.31,0.34,1.7,20.24,20.274,20.838,80107.28,69599.82,55596.61
2019-01-10,20.21,20.38,20.3,20.0,60428.3,-0.03,-0.15,20.268,20.253,20.784,82962.28,69186.64,57337.22
2019-01-11,20.28,20.64,20.45,20.26,66133.8,0.15,0.74,20.26,20.265,20.733,80955.89,71856.69,59363.72
2019-01-14,20.22,20.44,20.17,20.11,65235.05,-0.28,-1.37,20.248,20.246,20.659,73561.9,70920.68,60401.09
2019-01-15,20.28,20.51,20.47,20.15,55773.33,0.3,1.49,20.344,20.254,20.618,68733.56,71215.83,60860.08
2019-01-16,20.39,20.87,20.83,20.34,92442.08,0.36,1.76,20.444,20.342,20.582,68002.51,74054.9,63373.39
2019-01-17,20.95,21.51,21.08,20.95,162680.09,0.25,1.2,20.6,20.434,20.566,88452.87,85707.57,69420.5
2019-01-18,21.3,21.55,21.51,21.1,109011.05,0.43,2.04,20.812,20.536,20.563,97028.32,88992.11,72655.8
2019-01-21,21.41,22.26,22.26,21.39,174233.11,0.75,3.49,21.23,20.739,20.601,118827.93,96194.91,79258.82
2019-01-22,22.27,22.28,21.9,21.81,71605.88,-0.36,-1.62,21.516,20.93,20.632,121994.44,95364.0,80440.14
2019-01-23,21.79,22.19,21.9,21.72,50835.69,0.0,0.0,21.73,21.087,20.681,113673.16,90837.84,80218.83
2019-01-24,22.09,22.1,21.85,21.65,47316.61,-0.05,-0.23,21.884,21.242,20.748,90600.47,89526.67,79356.66
