date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,51.75,51.78,50.53,50.28,80077.62,-1.45,-2.79,52.778,52.942,54.123,90876.76,75623.72,73574.31
2019-01-03,50.03,52.17,51.09,50.0,96857.65,0.56,1.11,52.222,52.762,53.856,94347.51,78183.94,74505.81
2019-01-04,50.47,53.72,53.33,50.35,94663.59,2.24,4.38,52.11,52.87,53.731,100502.81,82429.6,75921.83
2019-01-07,53.8,55.81,55.28,53.51,146383.69,1.95,3.66,52.442,53.059,53.788,111463.44,90338.75,79339.96
2019-01-08,55.2,55.97,55.02,54.68,86175.27,-0.26,-0.47,53.05,53.23,53.77,100831.56,93507.18,80484.32
2019-01-09,55.37,56.1,54.56,54.5,97293.12,-0.46,-0.84,53.856,53.317,53.679,104274.66,97575.71,81207.84
2019-01-10,54.77,55.9,54.95,54.58,79394.58,0.39,0.71,54.628,53.425,53.649,100782.05,97564.78,82056.88
2019-01-11,55.03,56.07,56.0,54.6,83624.63,1.05,1.91,55.162,53.636,53.68,98574.26,99538.53,84561.35
2019-01-14,56.01,56.87,55.45,55.2,70512.9,-0.55,-0.98,55.196,53.819,53.647,83400.1,97431.77,82774.93
2019-01-15,55.2,57.95,57.87,54.77,128539.48,2.42,4.36,55.766,54.408,53.825,91872.94,96352.25,85153.23
2019-01-16,62.1,62.98,59.1,58.41,261788.38,1.23,2.12,56.674,55.265,54.104,124771.99,114523.33,95073.53
2019-01-17,59.2,59.94,58.16,58.11,97175.58,-0.94,-1.59,57.316,55.972,54.367,128328.19,114555.12,96369.53
2019-01-18,58.02,59.6,59.56,58.01,90035.82,1.4,2.41,58.028,56.595,54.733,129610.43,114092.35,98260.97
2019-01-21,59.63,62.1,60.08,58.62,131192.42,0.52,0.87,58.954,57.075,55.067,141746.34,112573.22,101455.98
2019-01-22,60.0,60.5,58.85,58.37,73114.04,-1.23,-2.05,59.15,57.458,55.344,130661.25,111267.1,102387.14
2019-01-23,58.85,59.24,58.28,57.96,88720.93,-0.57,-0.97,58.986,57.83,55.574,96047.76,110409.88,103992.8
2019-01-24,58.71,60.74,59.68,58.35,138752.45,1.4,2.4,59.29,58.303,55.864,104363.13,116345.66,106955.22
2019-01-25,59.7,60.45,59.18,59.11,81532.92,-0.5,-0.84,59.214,58.621,56.129,102662.55,116136.49,107837.51
2019-01-28,59.9,62.3,60.9,59.72,157048.06,1.72,2.91,59.378,59.166,56.493,107833.68,124790.01,111110.89
2019-01-29,63.5,64.5,63.77,62.38,237670.7,2.87,4.71,60.362,59.756,57.082,140745.01,135703.13,116027.69
2019-01-30,63.75,65.3,62.98,62.73,150420.81,-0.79,-1.24,61.302,60.144,57.705,153084.99,124566.37,119544.85
2019-01-31,63.69,63.77,62.37,61.8,105239.62,-0.61,-0.97,61.84,60.565,58.269,146382.42,125372.78,119963.95
2019-02-01,62.9,66.0,65.76,62.65,166282.56,3.39,5.43,63.156,61.185,58.89,163332.35,132997.45,123544.9
2019-02-11,67.0,69.0,69.0,66.5,240082.95,3.24,4.93,64.776,62.077,59.576,179939.33,143886.5,128229.86
2019-02-12,68.3,68.77,68.02,67.59,147087.92,-0.98,-1.42,65.626,62.994,60.226,161822.77,151283.89,131275.49
2019-02-13,68.0,70.15,68.5,67.69,182624.33,0.48,0.71,66.73,64.016,60.923,168263.48,160674.23,135542.05
2019-02-14,68.4,69.15,68.25,67.65,129422.42,-0.25,-0.36,67.906,64.873,61.588,173100.04,159741.23,138043.45
2019-02-15,68.2,68.95,67.11,66.97,143471.97,-1.14,-1.67,68.176,65.666,62.144,168537.92,165935.13,141035.81
2019-02-18,67.7,71.01,71.01,67.7,218443.19,3.9,5.81,68.578,66.677,62.922,164209.97,172074.65,148432.33
2019-02-19,71.65,72.12,70.6,69.12,200017.19,-0.41,-0.58,69.094,67.36,63.558,174795.82,168309.3,152006.21
2019-02-20,70.42,70.5,69.4,68.08,144627.09,-1.2,-1.7,69.274,68.002,64.073,167196.37,167729.92,146148.15
2019-02-21,69.21,73.51,70.69,69.0,240747.88,1.29,1.86,69.762,68.834,64.7,189461.46,181280.75,153326.76
2019-02-22,70.6,77.76,77.76,69.48,268216.81,7.07,10.0,71.892,70.034,65.61,214410.43,191474.18,162235.81
2019-02-25,85.54,85.54,85.54,85.54,66146.48,7.78,10.01,74.798,71.688,66.883,183951.09,174080.53,158983.52
2019-02-26,94.05,94.05,87.0,85.96,634604.0,1.46,1.71,78.078,73.586,68.29,270868.45,222832.14,187058.01
2019-02-27,87.15,89.98,85.97,84.0,387682.44,-1.03,-1.18,81.392,75.333,69.675,319479.52,243337.95,202006.09
2019-02-28,85.2,87.53,86.43,83.1,236839.34,0.46,0.54,84.54,77.151,71.012,318697.81,254079.64,206910.43
2019-03-01,87.5,91.68,88.27,85.5,311649.19,1.84,2.13,86.642,79.267,72.467,327384.29,270897.36,218416.25
2019-03-04,89.9,93.7,88.31,86.72,394514.0,0.04,0.04,87.196,80.997,73.837,393057.79,288504.44,230289.54
2019-03-05,86.15,87.97,87.62,85.5,240350.66,-0.69,-0.78,87.32,82.699,75.03,314207.13,292537.79,230423.54
2019-03-06,87.79,90.28,89.7,86.5,324487.88,2.08,2.37,88.066,84.729,76.366,301568.21,310523.87,239126.9
2019-03-07,88.0,98.67,91.9,86.8,455255.44,2.2,2.45,89.16,86.85,77.842,345251.43,331974.62,256627.69
2019-03-08,84.5,90.34,84.53,84.5,354063.72,-7.37,-8.02,88.412,87.527,78.781,353734.34,340559.32,266016.75
2019-03-11,85.72,88.09,86.9,84.6,233962.47,2.37,2.8,88.13,87.663,79.676,321624.03,357340.91,265710.72
2019-03-12,87.01,95.59,95.29,87.0,508143.88,8.39,9.65,89.664,88.492,81.039,375182.68,344694.9,283763.52
2019-03-13,95.0,95.0,88.13,87.0,367939.38,-7.16,-7.51,89.35,88.708,82.021,383872.98,342720.6,293029.27
2019-03-14,86.4,86.4,82.5,80.99,297944.19,-5.63,-6.39,87.47,88.315,82.733,352410.73,348831.08,301455.36
2019-03-15,83.4,84.8,81.18,79.82,223609.94,-1.32,-1.6,86.8,87.606,83.437,326319.97,340027.16,305462.26
2019-03-18,81.35,83.88,83.68,79.38,211766.42,2.5,3.08,86.156,87.143,84.07,321880.76,321752.4,305128.42
2019-03-19,84.5,86.1,84.47,82.8,181950.2,0.79,0.94,83.992,86.828,84.764,256642.03,315912.35,304225.07
2019-03-20,84.33,86.5,83.88,82.5,165946.38,-0.59,-0.7,83.142,86.246,85.488,216243.43,300058.2,305291.04
2019-03-21,84.2,89.29,87.84,84.19,290713.28,3.96,4.72,84.21,85.84,86.345,214797.24,283603.99,307789.31
2019-03-22,87.88,88.2,86.39,84.3,159397.91,-1.45,-1.65,85.252,86.026,86.777,201954.84,264137.41,302348.36
2019-03-25,83.95,84.91,82.99,82.71,160101.27,-3.4,-3.94,85.114,85.635,86.649,191621.81,256751.29,307046.1
2019-03-26,83.99,84.66,83.46,82.61,158336.42,0.47,0.57,84.912,84.452,86.472,186899.05,221770.54,283232.72
2019-03-27,84.0,84.27,80.99,80.0,177159.59,-2.47,-2.96,84.334,83.738,86.223,189141.69,202692.56,272706.58
2019-03-28,80.66,83.2,81.2,80.08,116521.87,0.21,0.26,83.006,83.608,85.962,154303.41,184550.33,266690.7
2019-03-29,82.0,87.78,87.56,82.0,256296.23,6.36,7.83,83.24,84.246,85.926,173683.08,187818.96,263923.06
2019-04-01,96.32,96.32,96.3,92.12,395434.16,8.74,9.98,85.902,85.508,86.326,220749.65,206185.73,263969.06
2019-04-02,96.32,105.19,97.39,94.1,444923.0,1.09,1.13,88.688,86.8,86.814,278066.97,232483.01,274197.68
