date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-01-02,4.37,4.45,4.4,4.31,141946.16,0.03,0.69,4.386,4.647,4.729,265322.25,272008.68,237276.35
2019-01-03,4.43,4.56,4.45,4.35,250152.69,0.05,1.14,4.38,4.59,4.701,210736.0,263708.87,239347.51
2019-01-04,4.4,4.88,4.74,4.35,503507.41,0.29,6.52,4.448,4.573,4.693,270841.49,292955.5,255974.41
2019-01-07,4.74,4.78,4.7,4.62,323254.12,-0.04,-0.84,4.532,4.54,4.689,291621.72,286846.96,263369.8
2019-01-08,4.65,4.74,4.66,4.59,215079.62,-0.04,-0.85,4.59,4.519,4.682,286788.0,288359.7,270490.65
2019-01-09,4.64,4.76,4.63,4.62,251131.94,-0.03,-0.64,4.636,4.511,4.681,308625.16,286973.7,277289.82
2019-01-10,4.63,4.64,4.54,4.51,166739.42,-0.09,-1.94,4.654,4.517,4.674,291942.5,251339.25,279186.5
2019-01-11,4.56,4.6,4.55,4.5,100131.15,0.01,0.22,4.616,4.532,4.667,211267.25,241054.37,278969.75
2019-01-14,4.57,4.59,4.54,4.51,88074.17,-0.01,-0.22,4.584,4.558,4.656,164231.26,227926.49,274997.95
2019-01-15,4.49,4.63,4.63,4.45,202769.45,0.09,1.98,4.578,4.584,4.643,161769.23,224278.61,257877.97
2019-01-16,4.61,4.63,4.54,4.51,163389.77,-0.09,-1.94,4.56,4.598,4.623,144220.79,226422.97,249215.83
2019-01-17,4.55,4.61,4.49,4.45,165568.66,-0.05,-1.1,4.55,4.602,4.596,143986.64,217964.57,240836.72
2019-01-18,4.5,4.65,4.58,4.44,194207.64,0.09,2.0,4.556,4.586,4.58,162801.94,187034.59,239995.05
2019-01-21,4.61,4.63,4.57,4.55,138539.91,-0.01,-0.22,4.562,4.573,4.557,172895.09,168563.17,227705.07
2019-01-22,4.54,4.57,4.41,4.39,195863.73,-0.16,-3.5,4.518,4.548,4.534,171513.94,166641.58,227500.64
2019-01-23,4.42,4.45,4.44,4.38,82859.01,0.03,0.68,4.498,4.529,4.52,155407.79,149814.29,218394.0
2019-01-24,4.44,4.52,4.46,4.42,132901.95,0.02,0.45,4.492,4.521,4.519,148874.45,146430.54,198884.9
2019-01-25,4.46,4.5,4.44,4.4,120260.26,-0.02,-0.45,4.464,4.51,4.521,134084.97,148443.46,194748.91
2019-01-28,4.35,4.36,4.09,4.02,454196.62,-0.35,-7.88,4.368,4.465,4.512,197216.31,185055.7,206491.09
2019-01-29,4.1,4.12,4.07,3.93,219747.23,-0.02,-0.49,4.3,4.409,4.497,201993.01,186753.48,205516.05
2019-01-30,4.06,4.13,4.07,4.0,113276.64,0.0,0.0,4.226,4.362,4.48,208076.54,181742.17,204082.57
2019-01-31,3.92,4.05,4.01,3.8,273222.34,-0.06,-1.47,4.136,4.314,4.458,236140.62,192507.53,205236.05
2019-02-01,3.99,4.14,4.12,3.99,127750.34,0.11,2.74,4.072,4.268,4.427,237638.63,185861.8,186448.2
2019-02-11,4.15,4.22,4.21,4.13,133259.95,0.09,2.18,4.096,4.232,4.403,173451.3,185333.81,176948.49
2019-02-12,4.21,4.31,4.25,4.18,185117.06,0.04,0.95,4.132,4.216,4.382,166525.27,184259.14,175450.36
2019-02-13,4.23,4.46,4.43,4.23,433519.84,0.18,4.24,4.204,4.215,4.372,230573.91,219325.22,184569.76
2019-02-14,4.42,4.46,4.39,4.35,201089.19,-0.04,-0.9,4.28,4.208,4.365,216147.28,226143.95,186287.25
2019-02-15,4.39,4.52,4.44,4.39,307177.81,0.05,1.14,4.344,4.208,4.359,252032.77,244835.7,196639.58
2019-02-18,4.5,4.88,4.88,4.49,436017.59,0.44,9.91,4.478,4.287,4.376,312584.3,243017.8,214036.75
2019-02-19,5.37,5.37,5.37,5.37,172536.86,0.49,10.04,4.702,4.417,4.413,310068.26,238296.76,212525.12
2019-02-20,5.61,5.91,5.55,5.38,1963915.38,0.18,3.35,4.926,4.565,4.464,616147.37,423360.64,302551.4
2019-02-21,5.66,6.11,6.11,5.48,1851816.38,0.56,10.09,5.27,4.775,4.545,946292.8,581220.04,386863.79
2019-02-22,6.3,6.72,6.72,6.08,1879528.25,0.61,9.98,5.726,5.035,4.652,1260762.89,756397.83,471129.82
2019-02-25,7.39,7.39,7.39,7.39,101454.36,0.67,9.97,6.228,5.353,4.793,1193850.25,753217.27,469275.54
2019-02-26,8.13,8.13,8.13,8.06,2177971.5,0.74,10.01,6.78,5.741,4.979,1594937.17,952502.72,568380.93
2019-02-27,8.3,8.94,8.39,7.88,5879565.0,0.26,3.2,7.348,6.137,5.176,2378067.1,1497107.23,858216.23
2019-02-28,7.55,7.55,7.55,7.55,267864.0,-0.84,-10.01,7.636,6.453,5.331,2061276.62,1503784.71,864964.33
